POLineID,PONumber,OrderDate,SupplierID,ProductID,WarehouseID,QtyOrdered,UnitCostNGN,LineValueNGN,PromisedDate,ReceivedDate
POL-02612,PO-2025-02612,2025-09-01,SUP-13,PRD-0086,WH-IBD,197,23800,4688600,2025-09-15,2025-09-17
POL-02613,PO-2025-02613,2025-09-01,SUP-22,PRD-0093,WH-LAG1,187,19400,3627800,2025-09-15,2025-09-13
POL-02614,PO-2025-02614,2025-09-01,SUP-22,PRD-0093,WH-IBD,72,19400,1396800,2025-09-15,2025-09-15
POL-02615,PO-2025-02615,2025-09-01,SUP-06,PRD-0094,WH-IBD,20,18800,376000,2025-09-11,2025-09-13
POL-02616,PO-2025-02616,2025-09-01,SUP-06,PRD-0101,WH-LAG1,39,18400,717600,2025-09-11,2025-09-06
POL-02617,PO-2025-02617,2025-09-01,SUP-06,PRD-0103,WH-LAG2,87,29800,2592600,2025-09-11,2025-09-11
POL-02618,PO-2025-02618,2025-09-01,SUP-10,PRD-0106,WH-LAG1,45,32800,1476000,2025-09-15,2025-09-15
POL-02619,PO-2025-02619,2025-09-01,SUP-22,PRD-0114,WH-ABJ,23,12200,280600,2025-09-15,2025-09-16
POL-02620,PO-2025-02620,2025-09-01,SUP-10,PRD-0115,WH-PHC,87,16400,1426800,2025-09-15,2025-09-13
POL-02621,PO-2025-02621,2025-09-01,SUP-22,PRD-0119,WH-PHC,24,18800,451200,2025-09-15,2025-09-13
POL-02622,PO-2025-02622,2025-09-01,SUP-14,PRD-0121,WH-IBD,138,21600,2980800,2025-09-22,2025-09-15
POL-02623,PO-2025-02623,2025-09-01,SUP-03,PRD-0136,WH-LAG2,68,42600,2896800,2025-09-08,2025-09-05
POL-02624,PO-2025-02624,2025-09-01,SUP-03,PRD-0138,WH-ABJ,95,21800,2071000,2025-09-08,2025-09-09
POL-02625,PO-2025-02625,2025-09-01,SUP-19,PRD-0141,WH-LAG1,105,30800,3234000,2025-09-11,2025-09-11
POL-02626,PO-2025-02626,2025-09-01,SUP-07,PRD-0142,WH-LAG2,99,44800,4435200,2025-09-11,2025-09-12
POL-02627,PO-2025-02627,2025-09-01,SUP-19,PRD-0145,WH-IBD,83,25400,2108200,2025-09-11,2025-09-11
POL-02628,PO-2025-02628,2025-09-01,SUP-23,PRD-0150,WH-IBD,67,38400,2572800,2025-09-15,2025-09-10
POL-02629,PO-2025-02629,2025-09-01,SUP-03,PRD-0151,WH-PHC,704,34600,24358400,2025-09-08,2025-09-04
POL-02630,PO-2025-02630,2025-09-01,SUP-23,PRD-0153,WH-LAG1,350,18800,6580000,2025-09-15,2025-09-15
POL-02631,PO-2025-02631,2025-09-01,SUP-07,PRD-0156,WH-LAG1,268,44600,11952800,2025-09-11,2025-09-08
POL-02632,PO-2025-02632,2025-09-01,SUP-07,PRD-0156,WH-ABJ,183,44600,8161800,2025-09-11,2025-09-09
POL-02633,PO-2025-02633,2025-09-01,SUP-15,PRD-0161,WH-LAG1,565,27200,15368000,2025-09-15,2025-09-13
POL-02634,PO-2025-02634,2025-09-01,SUP-11,PRD-0162,WH-ABJ,71,23800,1689800,2025-09-11,2025-09-06
POL-02635,PO-2025-02635,2025-09-01,SUP-19,PRD-0169,WH-LAG1,114,13400,1527600,2025-09-11,2025-09-11
POL-02636,PO-2025-02636,2025-09-08,SUP-12,PRD-0004,WH-LAG2,174,3900,678600,2025-09-15,2025-09-16
POL-02637,PO-2025-02637,2025-09-08,SUP-24,PRD-0005,WH-LAG1,91,2600,236600,2025-09-22,2025-09-28
POL-02638,PO-2025-02638,2025-09-08,SUP-24,PRD-0010,WH-IBD,23,13200,303600,2025-09-22,2025-10-04
POL-02639,PO-2025-02639,2025-09-08,SUP-24,PRD-0023,WH-LAG1,146,13400,1956400,2025-09-22,2025-10-07
POL-02640,PO-2025-02640,2025-09-08,SUP-20,PRD-0035,WH-IBD,62,11800,731600,2025-09-18,2025-09-14
POL-02641,PO-2025-02641,2025-09-08,SUP-08,PRD-0041,WH-ABJ,60,5200,312000,2025-09-22,2025-09-22
POL-02642,PO-2025-02642,2025-09-08,SUP-20,PRD-0045,WH-LAG2,52,6200,322400,2025-09-18,2025-09-14
POL-02643,PO-2025-02643,2025-09-08,SUP-20,PRD-0045,WH-PHC,48,6200,297600,2025-09-18,2025-09-19
POL-02644,PO-2025-02644,2025-09-08,SUP-13,PRD-0046,WH-LAG2,59,13800,814200,2025-09-22,2025-10-01
POL-02645,PO-2025-02645,2025-09-08,SUP-05,PRD-0062,WH-PHC,136,13600,1849600,2025-09-15,2025-09-16
POL-02646,PO-2025-02646,2025-09-08,SUP-13,PRD-0070,WH-LAG1,94,15400,1447600,2025-09-22,2025-09-19
POL-02647,PO-2025-02647,2025-09-08,SUP-21,PRD-0074,WH-LAG1,185,29400,5439000,2025-09-22,2025-10-04
POL-02648,PO-2025-02648,2025-09-08,SUP-01,PRD-0075,WH-LAG2,31,26800,830800,2025-09-15,2025-09-13
POL-02649,PO-2025-02649,2025-09-08,SUP-13,PRD-0076,WH-LAG1,182,23400,4258800,2025-09-22,2025-09-21
POL-02650,PO-2025-02650,2025-09-08,SUP-13,PRD-0076,WH-PHC,100,23400,2340000,2025-09-22,2025-09-20
POL-02651,PO-2025-02651,2025-09-08,SUP-05,PRD-0079,WH-IBD,43,38500,1655500,2025-09-15,2025-09-12
POL-02652,PO-2025-02652,2025-09-08,SUP-01,PRD-0082,WH-LAG2,68,25800,1754400,2025-09-15,2025-09-14
POL-02653,PO-2025-02653,2025-09-08,SUP-01,PRD-0083,WH-LAG2,171,18400,3146400,2025-09-15,2025-09-11
POL-02654,PO-2025-02654,2025-09-08,SUP-05,PRD-0084,WH-PHC,103,21600,2224800,2025-09-15,2025-09-12
POL-02655,PO-2025-02655,2025-09-08,SUP-13,PRD-0086,WH-LAG1,458,23800,10900400,2025-09-22,2025-09-18
POL-02656,PO-2025-02656,2025-09-08,SUP-17,PRD-0090,WH-LAG1,2039,28600,58315400,2025-09-22,2025-10-01
POL-02657,PO-2025-02657,2025-09-08,SUP-06,PRD-0094,WH-LAG2,25,18800,470000,2025-09-18,2025-09-15
POL-02658,PO-2025-02658,2025-09-08,SUP-22,PRD-0098,WH-LAG1,439,13400,5882600,2025-09-22,2025-09-23
POL-02659,PO-2025-02659,2025-09-08,SUP-10,PRD-0106,WH-IBD,23,32800,754400,2025-09-22,2025-09-22
POL-02660,PO-2025-02660,2025-09-08,SUP-22,PRD-0119,WH-ABJ,23,18800,432400,2025-09-22,2025-09-15
POL-02661,PO-2025-02661,2025-09-08,SUP-10,PRD-0122,WH-LAG1,249,14800,3685200,2025-09-22,2025-09-22
POL-02662,PO-2025-02662,2025-09-08,SUP-06,PRD-0127,WH-IBD,33,13200,435600,2025-09-18,2025-09-15
POL-02663,PO-2025-02663,2025-09-08,SUP-22,PRD-0128,WH-LAG2,77,16800,1293600,2025-09-22,2025-09-19
POL-02664,PO-2025-02664,2025-09-08,SUP-11,PRD-0131,WH-IBD,104,25600,2662400,2025-09-18,2025-09-14
POL-02665,PO-2025-02665,2025-09-08,SUP-23,PRD-0133,WH-PHC,46,23800,1094800,2025-09-22,2025-09-22
POL-02666,PO-2025-02666,2025-09-08,SUP-07,PRD-0142,WH-ABJ,111,44800,4972800,2025-09-18,2025-09-12
POL-02667,PO-2025-02667,2025-09-08,SUP-07,PRD-0147,WH-ABJ,58,27600,1600800,2025-09-18,2025-09-15
POL-02668,PO-2025-02668,2025-09-08,SUP-15,PRD-0149,WH-LAG1,37,39800,1472600,2025-09-22,2025-09-18
POL-02669,PO-2025-02669,2025-09-08,SUP-03,PRD-0155,WH-LAG2,57,52800,3009600,2025-09-15,2025-09-12
POL-02670,PO-2025-02670,2025-09-08,SUP-15,PRD-0167,WH-LAG1,101,10800,1090800,2025-09-22,2025-09-20
POL-02671,PO-2025-02671,2025-09-15,SUP-04,PRD-0017,WH-ABJ,64,31800,2035200,2025-09-29,2025-10-06
POL-02672,PO-2025-02672,2025-09-15,SUP-20,PRD-0043,WH-LAG1,83,15200,1261600,2025-09-25,2025-09-20
POL-02673,PO-2025-02673,2025-09-15,SUP-25,PRD-0049,WH-IBD,39,13900,542100,2025-09-22,2025-09-20
POL-02674,PO-2025-02674,2025-09-15,SUP-25,PRD-0051,WH-ABJ,156,34800,5428800,2025-09-22,2025-09-20
POL-02675,PO-2025-02675,2025-09-15,SUP-05,PRD-0053,WH-ABJ,25,32800,820000,2025-09-22,2025-09-18
POL-02676,PO-2025-02676,2025-09-15,SUP-01,PRD-0059,WH-LAG2,70,42500,2975000,2025-09-22,2025-09-21
POL-02677,PO-2025-02677,2025-09-15,SUP-09,PRD-0065,WH-LAG2,64,26400,1689600,2025-09-29,2025-10-15
POL-02678,PO-2025-02678,2025-09-15,SUP-01,PRD-0083,WH-PHC,125,18400,2300000,2025-09-22,2025-09-18
POL-02679,PO-2025-02679,2025-09-15,SUP-21,PRD-0085,WH-IBD,76,26200,1991200,2025-09-29,2025-10-10
POL-02680,PO-2025-02680,2025-09-15,SUP-06,PRD-0094,WH-PHC,20,18800,376000,2025-09-25,2025-09-22
POL-02681,PO-2025-02681,2025-09-15,SUP-06,PRD-0109,WH-LAG1,151,26400,3986400,2025-09-25,2025-09-23
POL-02682,PO-2025-02682,2025-09-15,SUP-18,PRD-0111,WH-LAG1,201,9800,1969800,2025-09-25,2025-09-26
POL-02683,PO-2025-02683,2025-09-15,SUP-14,PRD-0113,WH-PHC,118,8600,1014800,2025-10-06,2025-10-03
POL-02684,PO-2025-02684,2025-09-15,SUP-02,PRD-0129,WH-IBD,16,15400,246400,2025-09-25,2025-09-19
POL-02685,PO-2025-02685,2025-09-15,SUP-11,PRD-0131,WH-PHC,113,25600,2892800,2025-09-25,2025-09-26
POL-02686,PO-2025-02686,2025-09-15,SUP-19,PRD-0143,WH-LAG1,86,41200,3543200,2025-09-25,2025-09-21
POL-02687,PO-2025-02687,2025-09-15,SUP-15,PRD-0144,WH-PHC,66,26800,1768800,2025-09-29,2025-09-30
POL-02688,PO-2025-02688,2025-09-15,SUP-11,PRD-0148,WH-LAG1,73,23800,1737400,2025-09-25,2025-09-27
POL-02689,PO-2025-02689,2025-09-15,SUP-23,PRD-0153,WH-ABJ,251,18800,4718800,2025-09-29,2025-09-29
POL-02690,PO-2025-02690,2025-09-15,SUP-03,PRD-0158,WH-ABJ,33,26400,871200,2025-09-22,2025-09-25
POL-02691,PO-2025-02691,2025-09-15,SUP-15,PRD-0161,WH-LAG2,303,27200,8241600,2025-09-29,2025-09-25
POL-02692,PO-2025-02692,2025-09-15,SUP-15,PRD-0163,WH-PHC,66,21600,1425600,2025-09-29,2025-09-27
POL-02693,PO-2025-02693,2025-09-15,SUP-03,PRD-0166,WH-ABJ,182,21800,3967600,2025-09-22,2025-09-22
POL-02694,PO-2025-02694,2025-09-22,SUP-24,PRD-0001,WH-LAG1,69,4200,289800,2025-10-06,2025-10-03
POL-02695,PO-2025-02695,2025-09-22,SUP-24,PRD-0002,WH-LAG2,32,4100,131200,2025-10-06,2025-10-21
POL-02696,PO-2025-02696,2025-09-22,SUP-04,PRD-0003,WH-PHC,22,4100,90200,2025-10-06,2025-10-02
POL-02697,PO-2025-02697,2025-09-22,SUP-20,PRD-0007,WH-LAG2,61,13800,841800,2025-10-02,2025-10-01
POL-02698,PO-2025-02698,2025-09-22,SUP-20,PRD-0008,WH-ABJ,51,13500,688500,2025-10-02,2025-10-02
POL-02699,PO-2025-02699,2025-09-22,SUP-04,PRD-0009,WH-LAG1,52,14200,738400,2025-10-06,2025-10-12
POL-02700,PO-2025-02700,2025-09-22,SUP-12,PRD-0018,WH-ABJ,119,48200,5735800,2025-09-29,2025-09-26
POL-02701,PO-2025-02701,2025-09-22,SUP-24,PRD-0023,WH-ABJ,103,13400,1380200,2025-10-06,2025-10-08
POL-02702,PO-2025-02702,2025-09-22,SUP-08,PRD-0037,WH-IBD,85,19800,1683000,2025-10-06,2025-10-01
POL-02703,PO-2025-02703,2025-09-22,SUP-08,PRD-0041,WH-PHC,52,5200,270400,2025-10-06,2025-10-05
POL-02704,PO-2025-02704,2025-09-22,SUP-24,PRD-0044,WH-ABJ,17,6800,115600,2025-10-06,2025-10-18
POL-02705,PO-2025-02705,2025-09-22,SUP-09,PRD-0047,WH-LAG1,152,16200,2462400,2025-10-06,2025-10-07
POL-02706,PO-2025-02706,2025-09-22,SUP-13,PRD-0048,WH-LAG1,127,14500,1841500,2025-10-06,2025-10-13
POL-02707,PO-2025-02707,2025-09-22,SUP-13,PRD-0048,WH-LAG2,61,14500,884500,2025-10-06,2025-10-14
POL-02708,PO-2025-02708,2025-09-22,SUP-05,PRD-0053,WH-LAG1,38,32800,1246400,2025-09-29,2025-09-29
POL-02709,PO-2025-02709,2025-09-22,SUP-13,PRD-0070,WH-LAG2,52,15400,800800,2025-10-06,2025-10-07
POL-02710,PO-2025-02710,2025-09-22,SUP-13,PRD-0070,WH-IBD,39,15400,600600,2025-10-06,2025-10-03
POL-02711,PO-2025-02711,2025-09-22,SUP-17,PRD-0071,WH-LAG1,29,14800,429200,2025-10-06,2025-10-05
POL-02712,PO-2025-02712,2025-09-22,SUP-17,PRD-0071,WH-LAG2,16,14800,236800,2025-10-06,2025-10-04
POL-02713,PO-2025-02713,2025-09-22,SUP-21,PRD-0073,WH-LAG1,42,29800,1251600,2025-10-06,2025-10-19
POL-02714,PO-2025-02714,2025-09-22,SUP-21,PRD-0073,WH-ABJ,22,29800,655600,2025-10-06,2025-10-13
POL-02715,PO-2025-02715,2025-09-22,SUP-25,PRD-0081,WH-ABJ,94,32400,3045600,2025-09-29,2025-09-30
POL-02716,PO-2025-02716,2025-09-22,SUP-17,PRD-0090,WH-LAG2,823,28600,23537800,2025-10-06,2025-10-17
POL-02717,PO-2025-02717,2025-09-22,SUP-22,PRD-0093,WH-LAG2,106,19400,2056400,2025-10-06,2025-10-09
POL-02718,PO-2025-02718,2025-09-22,SUP-18,PRD-0097,WH-LAG2,26,17800,462800,2025-10-02,2025-10-02
POL-02719,PO-2025-02719,2025-09-22,SUP-14,PRD-0099,WH-LAG2,34,12600,428400,2025-10-13,2025-10-10
POL-02720,PO-2025-02720,2025-09-22,SUP-14,PRD-0100,WH-IBD,191,16800,3208800,2025-10-13,2025-10-12
POL-02721,PO-2025-02721,2025-09-22,SUP-06,PRD-0101,WH-LAG2,25,18400,460000,2025-10-02,2025-10-01
POL-02722,PO-2025-02722,2025-09-22,SUP-22,PRD-0108,WH-ABJ,238,26800,6378400,2025-10-06,2025-10-06
POL-02723,PO-2025-02723,2025-09-22,SUP-06,PRD-0109,WH-PHC,67,26400,1768800,2025-10-02,2025-10-01
POL-02724,PO-2025-02724,2025-09-22,SUP-06,PRD-0110,WH-ABJ,27,24800,669600,2025-10-02,2025-10-01
POL-02725,PO-2025-02725,2025-09-22,SUP-10,PRD-0130,WH-LAG1,70,10800,756000,2025-10-06,2025-10-06
POL-02726,PO-2025-02726,2025-09-22,SUP-03,PRD-0136,WH-IBD,65,42600,2769000,2025-09-29,2025-09-29
POL-02727,PO-2025-02727,2025-09-22,SUP-11,PRD-0137,WH-IBD,70,24200,1694000,2025-10-02,2025-09-30
POL-02728,PO-2025-02728,2025-09-22,SUP-15,PRD-0144,WH-IBD,44,26800,1179200,2025-10-06,2025-10-08
POL-02729,PO-2025-02729,2025-09-22,SUP-19,PRD-0145,WH-PHC,109,25400,2768600,2025-10-02,2025-09-28
POL-02730,PO-2025-02730,2025-09-22,SUP-07,PRD-0147,WH-IBD,51,27600,1407600,2025-10-02,2025-10-02
POL-02731,PO-2025-02731,2025-09-22,SUP-15,PRD-0149,WH-IBD,17,39800,676600,2025-10-06,2025-10-06
POL-02732,PO-2025-02732,2025-09-22,SUP-23,PRD-0150,WH-LAG1,181,38400,6950400,2025-10-06,2025-10-06
POL-02733,PO-2025-02733,2025-09-22,SUP-23,PRD-0150,WH-LAG2,49,38400,1881600,2025-10-06,2025-10-04
POL-02734,PO-2025-02734,2025-09-22,SUP-23,PRD-0150,WH-PHC,51,38400,1958400,2025-10-06,2025-10-01
POL-02735,PO-2025-02735,2025-09-29,SUP-12,PRD-0012,WH-LAG1,84,14400,1209600,2025-10-06,2025-10-03
POL-02736,PO-2025-02736,2025-09-29,SUP-04,PRD-0017,WH-LAG1,60,31800,1908000,2025-10-13,2025-10-26
POL-02737,PO-2025-02737,2025-09-29,SUP-12,PRD-0018,WH-PHC,99,48200,4771800,2025-10-06,2025-10-04
POL-02738,PO-2025-02738,2025-09-29,SUP-24,PRD-0020,WH-IBD,108,23800,2570400,2025-10-13,2025-10-21
POL-02739,PO-2025-02739,2025-09-29,SUP-04,PRD-0026,WH-LAG1,129,3600,464400,2025-10-13,2025-10-10
POL-02740,PO-2025-02740,2025-09-29,SUP-24,PRD-0028,WH-LAG1,106,4000,424000,2025-10-13,2025-10-19
POL-02741,PO-2025-02741,2025-09-29,SUP-16,PRD-0031,WH-LAG1,206,30200,6221200,2025-10-06,2025-10-02
POL-02742,PO-2025-02742,2025-09-29,SUP-08,PRD-0033,WH-PHC,64,9400,601600,2025-10-13,2025-10-08
POL-02743,PO-2025-02743,2025-09-29,SUP-21,PRD-0052,WH-IBD,16,33900,542400,2025-10-13,2025-10-09
POL-02744,PO-2025-02744,2025-09-29,SUP-21,PRD-0052,WH-ABJ,18,33900,610200,2025-10-13,2025-10-16
POL-02745,PO-2025-02745,2025-09-29,SUP-01,PRD-0060,WH-ABJ,166,47800,7934800,2025-10-06,2025-10-06
POL-02746,PO-2025-02746,2025-09-29,SUP-17,PRD-0061,WH-IBD,144,12800,1843200,2025-10-13,2025-10-16
POL-02747,PO-2025-02747,2025-09-29,SUP-13,PRD-0064,WH-LAG1,241,30800,7422800,2025-10-13,2025-10-24
POL-02748,PO-2025-02748,2025-09-29,SUP-13,PRD-0064,WH-ABJ,81,30800,2494800,2025-10-13,2025-10-20
POL-02749,PO-2025-02749,2025-09-29,SUP-21,PRD-0074,WH-LAG2,86,29400,2528400,2025-10-13,2025-10-12
POL-02750,PO-2025-02750,2025-09-29,SUP-13,PRD-0076,WH-LAG2,73,23400,1708200,2025-10-13,2025-10-26
POL-02751,PO-2025-02751,2025-09-29,SUP-09,PRD-0078,WH-LAG1,219,27800,6088200,2025-10-13,2025-10-14
POL-02752,PO-2025-02752,2025-09-29,SUP-01,PRD-0083,WH-IBD,163,18400,2999200,2025-10-06,2025-10-02
POL-02753,PO-2025-02753,2025-09-29,SUP-13,PRD-0086,WH-ABJ,372,23800,8853600,2025-10-13,2025-10-26
POL-02754,PO-2025-02754,2025-09-29,SUP-14,PRD-0091,WH-IBD,73,21600,1576800,2025-10-20,2025-10-20
POL-02755,PO-2025-02755,2025-09-29,SUP-14,PRD-0091,WH-ABJ,118,21600,2548800,2025-10-20,2025-10-16
POL-02756,PO-2025-02756,2025-09-29,SUP-14,PRD-0100,WH-LAG2,257,16800,4317600,2025-10-20,2025-10-17
POL-02757,PO-2025-02757,2025-09-29,SUP-06,PRD-0101,WH-PHC,24,18400,441600,2025-10-09,2025-10-06
POL-02758,PO-2025-02758,2025-09-29,SUP-14,PRD-0107,WH-PHC,27,33400,901800,2025-10-20,2025-10-17
POL-02759,PO-2025-02759,2025-09-29,SUP-06,PRD-0109,WH-IBD,63,26400,1663200,2025-10-09,2025-10-03
POL-02760,PO-2025-02760,2025-09-29,SUP-06,PRD-0110,WH-LAG1,58,24800,1438400,2025-10-09,2025-10-02
POL-02761,PO-2025-02761,2025-09-29,SUP-14,PRD-0118,WH-LAG1,350,17600,6160000,2025-10-20,2025-10-20
POL-02762,PO-2025-02762,2025-09-29,SUP-22,PRD-0119,WH-LAG2,25,18800,470000,2025-10-13,2025-10-17
POL-02763,PO-2025-02763,2025-09-29,SUP-22,PRD-0120,WH-ABJ,134,12400,1661600,2025-10-13,2025-10-13
POL-02764,PO-2025-02764,2025-09-29,SUP-14,PRD-0123,WH-ABJ,94,11600,1090400,2025-10-20,2025-10-25
POL-02765,PO-2025-02765,2025-09-29,SUP-10,PRD-0125,WH-IBD,271,12800,3468800,2025-10-13,2025-10-08
POL-02766,PO-2025-02766,2025-09-29,SUP-10,PRD-0126,WH-LAG1,100,23600,2360000,2025-10-13,2025-10-11
POL-02767,PO-2025-02767,2025-09-29,SUP-10,PRD-0126,WH-ABJ,42,23600,991200,2025-10-13,2025-10-11
POL-02768,PO-2025-02768,2025-09-29,SUP-02,PRD-0129,WH-ABJ,22,15400,338800,2025-10-09,2025-10-02
POL-02769,PO-2025-02769,2025-09-29,SUP-23,PRD-0135,WH-PHC,168,26400,4435200,2025-10-13,2025-10-10
POL-02770,PO-2025-02770,2025-09-29,SUP-07,PRD-0142,WH-PHC,98,44800,4390400,2025-10-09,2025-10-08
POL-02771,PO-2025-02771,2025-09-29,SUP-19,PRD-0143,WH-LAG2,59,41200,2430800,2025-10-09,2025-10-03
POL-02772,PO-2025-02772,2025-09-29,SUP-15,PRD-0149,WH-LAG2,19,39800,756200,2025-10-13,2025-10-13
POL-02773,PO-2025-02773,2025-09-29,SUP-07,PRD-0152,WH-LAG1,77,21600,1663200,2025-10-09,2025-10-08
POL-02774,PO-2025-02774,2025-09-29,SUP-23,PRD-0153,WH-IBD,149,18800,2801200,2025-10-13,2025-10-13
POL-02775,PO-2025-02775,2025-09-29,SUP-15,PRD-0154,WH-ABJ,69,33600,2318400,2025-10-13,2025-10-12
POL-02776,PO-2025-02776,2025-09-29,SUP-11,PRD-0162,WH-LAG2,50,23800,1190000,2025-10-09,2025-10-07
POL-02777,PO-2025-02777,2025-09-29,SUP-11,PRD-0164,WH-LAG1,101,16800,1696800,2025-10-09,2025-10-05
POL-02778,PO-2025-02778,2025-09-29,SUP-11,PRD-0164,WH-ABJ,51,16800,856800,2025-10-09,2025-10-09
POL-02779,PO-2025-02779,2025-09-29,SUP-23,PRD-0168,WH-ABJ,35,15600,546000,2025-10-13,2025-10-14
POL-02780,PO-2025-02780,2025-09-29,SUP-03,PRD-0170,WH-ABJ,66,14200,937200,2025-10-06,2025-10-05
POL-02781,PO-2025-02781,2025-10-06,SUP-04,PRD-0003,WH-ABJ,28,4100,114800,2025-10-20,2025-10-16
POL-02782,PO-2025-02782,2025-10-06,SUP-08,PRD-0013,WH-LAG1,33,9800,323400,2025-10-20,2025-10-17
POL-02783,PO-2025-02783,2025-10-06,SUP-24,PRD-0015,WH-LAG1,81,6900,558900,2025-10-20,2025-10-23
POL-02784,PO-2025-02784,2025-10-06,SUP-04,PRD-0036,WH-LAG2,50,15600,780000,2025-10-20,2025-10-23
POL-02785,PO-2025-02785,2025-10-06,SUP-16,PRD-0039,WH-LAG1,345,12400,4278000,2025-10-13,2025-10-09
POL-02786,PO-2025-02786,2025-10-06,SUP-16,PRD-0039,WH-LAG2,169,12400,2095600,2025-10-13,2025-10-09
POL-02787,PO-2025-02787,2025-10-06,SUP-16,PRD-0039,WH-ABJ,175,12400,2170000,2025-10-13,2025-10-13
POL-02788,PO-2025-02788,2025-10-06,SUP-05,PRD-0053,WH-PHC,15,32800,492000,2025-10-13,2025-10-14
POL-02789,PO-2025-02789,2025-10-06,SUP-09,PRD-0055,WH-IBD,55,13800,759000,2025-10-20,2025-10-21
POL-02790,PO-2025-02790,2025-10-06,SUP-25,PRD-0058,WH-LAG1,102,14900,1519800,2025-10-13,2025-10-12
POL-02791,PO-2025-02791,2025-10-06,SUP-01,PRD-0060,WH-PHC,109,47800,5210200,2025-10-13,2025-10-10
POL-02792,PO-2025-02792,2025-10-06,SUP-17,PRD-0061,WH-LAG1,176,12800,2252800,2025-10-20,2025-10-27
POL-02793,PO-2025-02793,2025-10-06,SUP-21,PRD-0066,WH-LAG2,7,44200,309400,2025-10-20,2025-10-22
POL-02794,PO-2025-02794,2025-10-06,SUP-25,PRD-0068,WH-IBD,106,13200,1399200,2025-10-13,2025-10-16
POL-02795,PO-2025-02795,2025-10-06,SUP-25,PRD-0068,WH-ABJ,100,13200,1320000,2025-10-13,2025-10-09
POL-02796,PO-2025-02796,2025-10-06,SUP-17,PRD-0071,WH-ABJ,22,14800,325600,2025-10-20,2025-11-04
POL-02797,PO-2025-02797,2025-10-06,SUP-17,PRD-0072,WH-IBD,35,32600,1141000,2025-10-20,2025-10-19
POL-02798,PO-2025-02798,2025-10-06,SUP-21,PRD-0074,WH-ABJ,104,29400,3057600,2025-10-20,2025-10-23
POL-02799,PO-2025-02799,2025-10-06,SUP-05,PRD-0079,WH-LAG2,54,38500,2079000,2025-10-13,2025-10-13
POL-02800,PO-2025-02800,2025-10-06,SUP-01,PRD-0082,WH-IBD,82,25800,2115600,2025-10-13,2025-10-13
POL-02801,PO-2025-02801,2025-10-06,SUP-21,PRD-0085,WH-LAG1,150,26200,3930000,2025-10-20,2025-10-30
POL-02802,PO-2025-02802,2025-10-06,SUP-25,PRD-0089,WH-PHC,47,11200,526400,2025-10-13,2025-10-10
POL-02803,PO-2025-02803,2025-10-06,SUP-14,PRD-0091,WH-PHC,74,21600,1598400,2025-10-27,2025-10-26
POL-02804,PO-2025-02804,2025-10-06,SUP-18,PRD-0092,WH-LAG1,71,24800,1760800,2025-10-16,2025-10-10
POL-02805,PO-2025-02805,2025-10-06,SUP-10,PRD-0095,WH-LAG1,44,16900,743600,2025-10-20,2025-10-15
POL-02806,PO-2025-02806,2025-10-06,SUP-10,PRD-0095,WH-IBD,23,16900,388700,2025-10-20,2025-10-16
POL-02807,PO-2025-02807,2025-10-06,SUP-06,PRD-0096,WH-LAG1,32,18200,582400,2025-10-16,2025-10-16
POL-02808,PO-2025-02808,2025-10-06,SUP-10,PRD-0106,WH-PHC,28,32800,918400,2025-10-20,2025-10-20
POL-02809,PO-2025-02809,2025-10-06,SUP-22,PRD-0108,WH-PHC,150,26800,4020000,2025-10-20,2025-10-18
POL-02810,PO-2025-02810,2025-10-06,SUP-06,PRD-0109,WH-ABJ,86,26400,2270400,2025-10-16,2025-10-13
POL-02811,PO-2025-02811,2025-10-06,SUP-06,PRD-0112,WH-LAG1,44,11800,519200,2025-10-16,2025-10-20
POL-02812,PO-2025-02812,2025-10-06,SUP-10,PRD-0115,WH-LAG1,149,16400,2443600,2025-10-20,2025-10-22
POL-02813,PO-2025-02813,2025-10-06,SUP-10,PRD-0115,WH-LAG2,81,16400,1328400,2025-10-20,2025-10-18
POL-02814,PO-2025-02814,2025-10-06,SUP-18,PRD-0116,WH-PHC,64,13800,883200,2025-10-16,2025-10-12
POL-02815,PO-2025-02815,2025-10-06,SUP-10,PRD-0117,WH-LAG1,118,15200,1793600,2025-10-20,2025-10-18
POL-02816,PO-2025-02816,2025-10-06,SUP-14,PRD-0124,WH-PHC,61,6800,414800,2025-10-27,2025-10-28
POL-02817,PO-2025-02817,2025-10-06,SUP-06,PRD-0127,WH-LAG2,47,13200,620400,2025-10-16,2025-10-14
POL-02818,PO-2025-02818,2025-10-06,SUP-22,PRD-0128,WH-ABJ,66,16800,1108800,2025-10-20,2025-10-13
POL-02819,PO-2025-02819,2025-10-06,SUP-15,PRD-0144,WH-ABJ,62,26800,1661600,2025-10-20,2025-10-15
POL-02820,PO-2025-02820,2025-10-06,SUP-15,PRD-0154,WH-PHC,56,33600,1881600,2025-10-20,2025-10-25
POL-02821,PO-2025-02821,2025-10-06,SUP-23,PRD-0160,WH-ABJ,238,25600,6092800,2025-10-20,2025-10-17
POL-02822,PO-2025-02822,2025-10-06,SUP-15,PRD-0163,WH-IBD,55,21600,1188000,2025-10-20,2025-10-16
POL-02823,PO-2025-02823,2025-10-06,SUP-11,PRD-0164,WH-PHC,66,16800,1108800,2025-10-16,2025-10-12
POL-02824,PO-2025-02824,2025-10-13,SUP-24,PRD-0006,WH-LAG1,55,2500,137500,2025-10-27,2025-11-05
