CustomerID,CustomerName,Region,City,Phone,CustomerSince
CUS-02159,Uba Stores,South-South,Uyo,08116986498,2023-08-26
CUS-02160,Abeokuta Supermarket,South-West,Lekki,09015707588,2021-10-15
CUS-02161,Akinola Wholesale,South-South,Eleme,08021007045,2022-07-18
CUS-02162,Abeokuta Foods,South-West,Alimosho,07094669760,2019-11-12
CUS-02163,Haruna Mart,South-West,Surulere,08064748819,2024-05-22
CUS-02164,Makurdi Foods,North-Central,Kubwa,09083492765,2023-01-31
CUS-02165,Ibrahim Cash & Carry,South-West,Yaba,08156206851,2023-08-28
CUS-02166,Abeokuta Wholesale,South-West,Ikorodu,08092729773,2019-08-14
CUS-02167,Asaba Superstores,South-South,Sapele,09010194969,2023-10-11
CUS-02168,Okorie Foods,South-West,Surulere,08096009479,2021-03-01
CUS-02169,Surulere Foods,South-West,Ikeja,08043553891,2020-03-29
CUS-02170,Obi Mart,South-West,Yaba,08125114735,2021-03-13
CUS-02171,Adesanya Foods,South-West,Ikeja,09024355076,2022-07-03
CUS-02172,Suleiman Superstores,South-West,Oshodi,07059493703,2022-08-06
CUS-02173,Nnaji Superstores,South-South,Asaba,09099002424,2023-04-16
CUS-02174,Nwachukwu Trading Co,South-South,Warri,08075755054,2021-09-04
CUS-02175,Okorie Supermarket,South-South,Calabar,09031287616,2024-01-28
CUS-02176,Yenagoa Hotel,South-South,Asaba,08065486192,2023-10-19
CUS-02177,Oladipo Mart,South-South,Calabar,07073516387,2020-01-05
CUS-02178,Igwe Trading Co,South-South,Asaba,08070309806,2023-04-17
CUS-02179,Anyanwu Cash & Carry,North-Central,Lugbe,08074471524,2023-03-08
CUS-02180,Yusuf Provisions,South-West,Epe,09061617675,2023-03-11
CUS-02181,Eleme Stores,South-South,Asaba,08180065443,2022-12-28
CUS-02182,Ibrahim Hotel,North-Central,Lugbe,09012724561,2024-01-25
CUS-02183,Kubwa Wholesale,North-Central,Lugbe,08099717427,2019-03-13
CUS-02184,Jos Mart,North-Central,Minna,07030011366,2019-01-16
CUS-02185,Oshodi Hotel,South-West,Mushin,08110196027,2021-09-20
CUS-02186,Salami Foods,South-West,Oshodi,09043711159,2020-07-07
CUS-02187,Calabar Superstores,South-South,Sapele,08122896972,2022-04-15
CUS-02188,Okafor Trading Co,South-West,Ikeja,08157899710,2021-10-10
CUS-02189,Nwankwo Provisions,North-Central,Lokoja,07020236554,2023-11-03
CUS-02190,Uba Supermarket,North-Central,Kubwa,09065346005,2021-06-02
CUS-02191,Abubakar Hotel,South-South,Yenagoa,08039626168,2020-04-12
CUS-02192,Okonkwo Wholesale,South-West,Ikeja,09026143367,2022-11-05
CUS-02193,Kubwa Stores,North-Central,Jabi,08092110921,2023-10-02
CUS-02194,Garba Hotel,South-West,Badagry,08015928471,2021-10-01
CUS-02195,Ibrahim Foods,North-Central,Wuse,09039039152,2019-12-16
CUS-02196,Afolabi Hotel,South-West,Abeokuta,08087265763,2022-11-11
CUS-02197,Agege Ventures,South-West,Ogbomoso,08013610372,2020-04-10
CUS-02198,Ikeja Superstores,South-West,Ikorodu,08033094606,2019-10-22
CUS-02199,Badagry Mart,South-West,Yaba,08036527418,2023-09-04
CUS-02200,Uche Provisions,South-West,Abeokuta,08014226637,2023-10-04
CUS-02201,Jabi Superstores,North-Central,Lugbe,09030660064,2020-07-24
CUS-02202,Ibadan North Cash & Carry,South-West,Ikeja,08060269323,2024-03-22
CUS-02203,Lokoja Stores,North-Central,Garki,08038425325,2024-01-04
CUS-02204,Ogunleye Foods,South-West,Alimosho,08045720719,2020-06-01
CUS-02205,Jos Enterprises,North-Central,Makurdi,08170808034,2023-07-15
CUS-02206,Sapele Provisions,South-South,Yenagoa,09033103570,2020-12-28
CUS-02207,Taiwo Wholesale,South-South,Sapele,08012688078,2023-04-27
CUS-02208,Ugwu Ventures,South-West,Lekki,07027015981,2019-05-15
CUS-02209,Ogbomoso Stores,South-West,Ogbomoso,09062963261,2019-04-27
CUS-02210,Gwarinpa Supermarket,North-Central,Jos,08082346760,2019-07-05
CUS-02211,Adeleke Hotel,South-West,Alimosho,07042412874,2021-05-25
CUS-02212,Ugwu Stores,North-Central,Lugbe,08154570467,2021-05-04
CUS-02213,Onyekachi Ventures,South-West,Alimosho,08028751884,2019-12-01
CUS-02214,Obio-Akpor Hotel,South-South,Eleme,09019587874,2022-01-19
CUS-02215,Mohammed Trading Co,North-Central,Minna,08047085870,2019-09-01
CUS-02216,Adeyemi Supermarket,South-West,Oshodi,07014073160,2023-12-13
CUS-02217,Oshodi Superstores,South-West,Abeokuta,07021090760,2020-07-24
CUS-02218,Lekki Ventures,South-West,Oshodi,08117683639,2020-01-02
CUS-02219,Wuse Foods,North-Central,Gwarinpa,08151989214,2022-04-17
CUS-02220,Jos Superstores,North-Central,Lugbe,08145004529,2023-07-11
CUS-02221,Abeokuta Superstores,South-West,Abeokuta,09048545157,2021-08-31
CUS-02222,Gwarinpa Mart,North-Central,Lugbe,07052159618,2022-04-16
CUS-02223,Igwe Supermarket,South-West,Ikeja,07010375217,2020-09-15
CUS-02224,Nwosu Superstores,South-West,Agege,07058515244,2020-05-11
CUS-02225,Obi Cash & Carry,North-Central,Makurdi,07041648778,2022-02-07
CUS-02226,Ogunleye Trading Co,South-West,Agege,07059151960,2022-09-05
CUS-02227,Calabar Foods,South-South,Port Harcourt,07093888349,2021-10-13
CUS-02228,Uba Enterprises,South-West,Alimosho,09092958783,2022-06-05
CUS-02229,Usman Superstores,South-South,Bonny,08026880118,2024-01-21
CUS-02230,Lekki Cash & Carry,South-West,Ikorodu,07084597332,2019-04-15
CUS-02231,Sani Foods,North-Central,Lugbe,08083481208,2019-02-06
CUS-02232,Yaba Hotel,South-West,Yaba,09035190520,2021-06-15
CUS-02233,Okafor Mart,North-Central,Garki,08063698183,2020-12-12
CUS-02234,Jos Enterprises,North-Central,Lugbe,09049941414,2023-07-13
CUS-02235,Oshodi Foods,South-West,Surulere,08180910050,2022-01-01
CUS-02236,Yusuf Wholesale,South-West,Lekki,09015473245,2019-10-23
CUS-02237,Epe Cash & Carry,South-West,Surulere,08160152461,2020-03-03
CUS-02238,Surulere Cash & Carry,South-West,Oshodi,08059532732,2022-07-06
CUS-02239,Lawal Foods,North-Central,Wuse,07073059790,2022-04-21
CUS-02240,Alimosho Wholesale,South-West,Ogbomoso,07040315274,2020-04-27
CUS-02241,Abdullahi Hotel,South-West,Ogbomoso,08046968017,2022-07-23
CUS-02242,Usman Foods,North-Central,Wuse,08115038665,2022-10-17
CUS-02243,Olawale Provisions,North-Central,Kubwa,08038043072,2020-02-17
CUS-02244,Nnaji Wholesale,South-South,Sapele,08126398778,2022-03-16
CUS-02245,Garki Stores,North-Central,Garki,09080626900,2021-10-20
CUS-02246,Jos Supermarket,North-Central,Makurdi,08042359400,2021-02-02
CUS-02247,Ibadan North Provisions,South-West,Surulere,09096440006,2022-08-10
CUS-02248,Uba Supermarket,South-South,Obio-Akpor,07092124494,2020-02-24
CUS-02249,Jabi Cash & Carry,North-Central,Garki,09077200602,2019-08-10
CUS-02250,Alimosho Hotel,South-West,Ikeja,07034807303,2023-04-01
CUS-02251,Port Harcourt Enterprises,South-South,Obio-Akpor,08165703402,2023-10-16
CUS-02252,Jos Supermarket,North-Central,Kubwa,09054808851,2021-10-08
CUS-02253,Suleiman Wholesale,North-Central,Makurdi,07065768929,2019-04-12
CUS-02254,Yaba Cash & Carry,South-West,Agege,08127975283,2019-06-14
CUS-02255,Adewale Stores,South-West,Alimosho,08124610423,2021-05-24
CUS-02256,Nnaji Ventures,South-West,Agege,07088726359,2023-08-21
CUS-02257,Fashola Foods,North-Central,Gwarinpa,08091412223,2021-01-16
CUS-02258,Uche Wholesale,North-Central,Jabi,08166139112,2023-12-27
CUS-02259,Badagry Foods,South-West,Alimosho,08127455344,2021-07-03
CUS-02260,Wuse Trading Co,North-Central,Wuse,08141896662,2021-08-28
CUS-02261,Idris Foods,South-South,Port Harcourt,07025638062,2020-03-26
CUS-02262,Ikeja Supermarket,South-West,Yaba,07079827653,2019-06-16
CUS-02263,Garba Stores,South-West,Alimosho,07061846177,2023-07-22
CUS-02264,Mohammed Provisions,North-Central,Garki,08039340542,2022-12-29
CUS-02265,Magaji Cash & Carry,South-South,Bonny,08068551203,2021-03-18
CUS-02266,Ibadan North Cash & Carry,South-West,Oshodi,08093373189,2023-03-28
CUS-02267,Asaba Foods,South-South,Port Harcourt,07042494127,2022-09-18
CUS-02268,Nnaji Ventures,South-South,Warri,08150055973,2023-02-01
CUS-02269,Ogbomoso Foods,South-West,Ogbomoso,08064687986,2024-02-28
CUS-02270,Abeokuta Foods,South-West,Lekki,07023753926,2020-09-04
CUS-02271,Ikeja Enterprises,South-West,Alimosho,07078102004,2022-05-09
CUS-02272,Obio-Akpor Wholesale,South-South,Asaba,08012117054,2020-05-30
CUS-02273,Sapele Mart,South-South,Calabar,09093816810,2021-03-17
CUS-02274,Asaba Hotel,South-South,Sapele,09022033247,2019-06-08
CUS-02275,Idris Trading Co,North-Central,Makurdi,09095466762,2019-01-30
CUS-02276,Aliyu Stores,North-Central,Lugbe,07077167702,2019-06-11
CUS-02277,Alimosho Provisions,South-West,Surulere,08024543144,2023-05-20
CUS-02278,Warri Wholesale,South-South,Eleme,09064252439,2021-04-04
CUS-02279,Lokoja Enterprises,North-Central,Wuse,09030803857,2022-03-09
CUS-02280,Uba Supermarket,North-Central,Minna,08038978527,2022-09-07
CUS-02281,Kubwa Hotel,North-Central,Makurdi,08053725194,2020-08-29
CUS-02282,Kubwa Hotel,North-Central,Gwarinpa,07048211978,2019-10-11
CUS-02283,Uba Superstores,South-West,Lekki,08086003182,2020-12-30
CUS-02284,Danjuma Mart,South-West,Mushin,08183081609,2020-08-16
CUS-02285,Lekki Hotel,South-West,Mushin,09056267189,2022-02-19
CUS-02286,Kubwa Supermarket,North-Central,Jos,09067170552,2023-11-13
CUS-02287,Gwarinpa Provisions,North-Central,Jos,08186706373,2022-07-13
CUS-02288,Asaba Provisions,South-South,Asaba,09082674616,2023-08-01
CUS-02289,Ikorodu Hotel,South-West,Ikorodu,07013953262,2019-10-01
CUS-02290,Ogunleye Supermarket,South-South,Port Harcourt,09090583309,2022-03-24
CUS-02291,Adeleke Stores,South-South,Calabar,08020073945,2023-12-18
CUS-02292,Jabi Supermarket,North-Central,Wuse,07060357342,2021-06-17
CUS-02293,Lekki Wholesale,South-West,Epe,07053136609,2024-02-11
CUS-02294,Alimosho Superstores,South-West,Ogbomoso,08088176784,2019-02-04
CUS-02295,Dada Supermarket,South-West,Badagry,08139596454,2020-11-04
CUS-02296,Nwankwo Ventures,South-West,Ibadan North,08162443962,2023-07-05
CUS-02297,Surulere Foods,South-West,Mushin,09027452167,2021-01-27
CUS-02298,Danjuma Stores,South-West,Badagry,09093938382,2019-10-15
CUS-02299,Adeleke Mart,South-West,Abeokuta,07045372528,2024-04-16
CUS-02300,Ugwu Wholesale,South-West,Lekki,08036634065,2023-04-13
CUS-02301,Balogun Trading Co,South-West,Agege,08037195004,2022-06-26
CUS-02302,Igwe Hotel,South-South,Obio-Akpor,09011428262,2023-04-09
CUS-02303,Eleme Superstores,South-South,Obio-Akpor,07090923515,2023-07-03
CUS-02304,Hassan Cash & Carry,South-West,Yaba,08127764558,2021-10-18
CUS-02305,Agege Cash & Carry,South-West,Lekki,08039293518,2021-11-28
CUS-02306,Ikorodu Wholesale,South-West,Ikorodu,07032641668,2019-07-28
CUS-02307,Obi Wholesale,North-Central,Jos,07022685755,2021-12-31
CUS-02308,Yaba Ventures,South-West,Yaba,08123638593,2022-03-09
CUS-02309,Dada Ventures,South-West,Badagry,09099560316,2021-07-16
CUS-02310,Adeyemi Mart,South-West,Epe,07075978123,2019-05-28
CUS-02311,Gbadamosi Stores,South-South,Warri,08179715974,2019-03-15
CUS-02312,Ugwu Trading Co,South-South,Yenagoa,09041388763,2020-03-02
CUS-02313,Alimosho Hotel,South-West,Yaba,07079162437,2023-06-05
CUS-02314,Lokoja Supermarket,North-Central,Jabi,08086829631,2020-03-18
CUS-02315,Ibadan North Foods,South-West,Abeokuta,09064060403,2020-08-07
CUS-02316,Anyanwu Foods,South-South,Port Harcourt,09076634324,2023-02-04
CUS-02317,Danjuma Mart,South-South,Port Harcourt,08110302186,2022-04-23
CUS-02318,Rabiu Mart,North-Central,Gwarinpa,08094446429,2022-06-17
CUS-02319,Obi Superstores,South-West,Alimosho,08111990737,2020-01-23
CUS-02320,Lekki Superstores,South-West,Ikorodu,09086427842,2023-07-30
CUS-02321,Yusuf Mart,North-Central,Garki,08053941883,2021-03-27
CUS-02322,Garba Supermarket,South-West,Ogbomoso,08141570584,2022-01-03
CUS-02323,Idris Hotel,North-Central,Wuse,08027028750,2019-06-01
CUS-02324,Port Harcourt Enterprises,South-South,Warri,09090292116,2020-05-26
CUS-02325,Olawale Superstores,North-Central,Gwarinpa,08191281938,2022-07-11
CUS-02326,Bonny Superstores,South-South,Obio-Akpor,07048059575,2022-06-22
CUS-02327,Igwe Supermarket,South-West,Badagry,09022303163,2022-06-01
CUS-02328,Ugwu Cash & Carry,South-South,Yenagoa,09074102579,2023-04-27
CUS-02329,Gwarinpa Supermarket,North-Central,Makurdi,09046896459,2022-04-14
CUS-02330,Obio-Akpor Foods,South-South,Yenagoa,09091930786,2021-06-08
CUS-02331,Usman Enterprises,South-West,Mushin,09030658164,2019-09-22
CUS-02332,Aliyu Provisions,South-South,Yenagoa,07096343023,2021-06-08
CUS-02333,Obi Superstores,South-West,Surulere,08059483515,2024-02-16
CUS-02334,Jabi Cash & Carry,North-Central,Lokoja,08171288572,2021-03-24
CUS-02335,Surulere Wholesale,South-West,Ogbomoso,08055987219,2019-08-22
CUS-02336,Nnaji Cash & Carry,South-West,Ibadan North,09036321069,2023-08-19
CUS-02337,Ikorodu Mart,South-West,Epe,08095087196,2019-01-31
CUS-02338,Aliyu Wholesale,South-West,Oshodi,09039822796,2019-07-24
CUS-02339,Aliyu Stores,South-South,Uyo,09032068284,2022-12-16
CUS-02340,Agege Mart,South-West,Ogbomoso,08174867809,2023-06-03
CUS-02341,Fashola Enterprises,South-South,Eleme,09089070916,2023-03-06
CUS-02342,Nnaji Enterprises,South-South,Uyo,07040004863,2019-08-05
CUS-02343,Musa Foods,South-South,Calabar,08159097411,2024-04-10
CUS-02344,Okorie Cash & Carry,South-South,Bonny,08112098146,2020-12-30
CUS-02345,Abubakar Wholesale,South-West,Alimosho,08140092515,2024-05-17
CUS-02346,Lekki Superstores,South-West,Ogbomoso,07025193029,2019-04-18
CUS-02347,Adeleke Provisions,South-West,Ogbomoso,08188111625,2023-02-04
CUS-02348,Rabiu Trading Co,South-West,Yaba,09051282753,2023-12-04
CUS-02349,Taiwo Trading Co,South-West,Yaba,07039071005,2020-05-01
CUS-02350,Yaba Cash & Carry,South-West,Ibadan North,07041963795,2019-12-10
CUS-02351,Ikeja Supermarket,South-West,Abeokuta,08130090581,2020-07-05
CUS-02352,Asaba Stores,South-South,Port Harcourt,08133800125,2021-11-09
CUS-02353,Adesanya Foods,South-West,Abeokuta,09085361321,2024-01-30
CUS-02354,Minna Supermarket,North-Central,Lugbe,08127418225,2023-02-06
CUS-02355,Yusuf Trading Co,South-South,Calabar,08028367664,2019-03-05
CUS-02356,Oshodi Cash & Carry,South-West,Mushin,07053547635,2019-07-29
CUS-02357,Idris Ventures,South-South,Bonny,09047518966,2022-09-29
CUS-02358,Haruna Trading Co,South-South,Bonny,08199833906,2022-11-07
CUS-02359,Bello Cash & Carry,North-Central,Jabi,08192362416,2022-10-21
CUS-02360,Usman Stores,South-West,Lekki,09054599850,2024-04-10
CUS-02361,Ikeja Supermarket,South-West,Surulere,08159996586,2020-10-31
CUS-02362,Yaba Stores,South-West,Yaba,08096255089,2019-07-02
CUS-02363,Obio-Akpor Trading Co,South-South,Uyo,07037963448,2024-05-21
CUS-02364,Nnaji Provisions,South-West,Epe,09084564128,2020-04-12
CUS-02365,Salami Wholesale,South-West,Alimosho,09061784641,2021-02-16
CUS-02366,Gwarinpa Ventures,North-Central,Kubwa,09070264344,2019-05-19
CUS-02367,Olawale Superstores,North-Central,Lokoja,08010854347,2023-09-10
CUS-02368,Mohammed Foods,South-West,Surulere,08148643064,2023-03-31
CUS-02369,Makinde Mart,South-South,Bonny,07027948371,2023-05-09
CUS-02370,Garba Mart,South-South,Port Harcourt,08193760970,2023-11-25
CUS-02371,Lekki Hotel,South-West,Yaba,09045217439,2021-09-03
CUS-02372,Ibadan North Trading Co,South-West,Ikeja,08073305233,2022-02-25
CUS-02373,Igwe Mart,North-Central,Gwarinpa,08174435190,2021-10-25
CUS-02374,Agege Hotel,South-West,Epe,08174939013,2023-08-29
CUS-02375,Ikeja Trading Co,South-West,Surulere,07078575617,2019-11-03
CUS-02376,Yenagoa Cash & Carry,South-South,Bonny,08023723755,2022-03-21
CUS-02377,Badagry Ventures,South-West,Lekki,09033561787,2024-01-24
CUS-02378,Uche Foods,South-West,Badagry,08085763872,2020-09-28
CUS-02379,Rabiu Supermarket,North-Central,Jabi,08033158445,2023-07-20
CUS-02380,Makurdi Provisions,North-Central,Lokoja,08023530495,2020-04-23
CUS-02381,Bello Stores,South-West,Epe,08141711899,2021-04-26
CUS-02382,Fashola Trading Co,North-Central,Jabi,08087524851,2019-08-15
CUS-02383,Musa Wholesale,South-South,Asaba,09026395574,2021-09-04
CUS-02384,Mohammed Ventures,North-Central,Kubwa,08062758546,2022-10-17
CUS-02385,Eze Wholesale,South-West,Alimosho,08187525357,2019-11-15
CUS-02386,Haruna Foods,South-South,Obio-Akpor,08069972067,2021-01-12
CUS-02387,Yenagoa Supermarket,South-South,Eleme,08069074819,2024-01-10
CUS-02388,Ibrahim Enterprises,South-West,Ibadan North,09025101251,2023-03-21
CUS-02389,Agege Mart,South-West,Abeokuta,08027538006,2023-08-01
CUS-02390,Lekki Mart,South-West,Oshodi,08163302112,2020-04-30
CUS-02391,Bonny Provisions,South-South,Eleme,07015968073,2022-12-06
CUS-02392,Danjuma Superstores,South-South,Yenagoa,09056883986,2020-08-01
CUS-02393,Badagry Trading Co,South-West,Epe,08134784136,2023-02-03
CUS-02394,Adeleke Supermarket,North-Central,Kubwa,07047330001,2022-09-22
CUS-02395,Afolabi Enterprises,South-West,Alimosho,08124694269,2021-11-02
CUS-02396,Surulere Provisions,South-West,Alimosho,07013065610,2020-01-19
CUS-02397,Oshodi Foods,South-West,Abeokuta,08199121694,2024-04-13
CUS-02398,Oladipo Superstores,South-West,Alimosho,08017608620,2020-12-26
CUS-02399,Sapele Cash & Carry,South-South,Yenagoa,07038241705,2020-07-26
CUS-02400,Adesanya Mart,North-Central,Lokoja,07094998837,2023-07-28
CUS-02401,Fashola Stores,North-Central,Minna,09072619658,2020-03-13
CUS-02402,Garba Foods,North-Central,Garki,07025127624,2022-04-10
CUS-02403,Gbadamosi Supermarket,South-West,Lekki,07069927008,2023-08-28
CUS-02404,Jos Ventures,North-Central,Kubwa,08093614156,2020-03-25
CUS-02405,Aliyu Provisions,North-Central,Lokoja,09055273409,2023-04-02
CUS-02406,Minna Superstores,North-Central,Lugbe,07030083236,2020-02-18
CUS-02407,Afolabi Wholesale,South-South,Port Harcourt,09093932840,2021-06-23
CUS-02408,Adeyemi Enterprises,South-West,Epe,08128070303,2023-07-30
CUS-02409,Adebayo Enterprises,North-Central,Kubwa,08156972893,2020-05-16
CUS-02410,Oshodi Foods,South-West,Badagry,07038805562,2020-05-28
CUS-02411,Gwarinpa Foods,North-Central,Makurdi,09012293584,2020-01-25
CUS-02412,Lekki Mart,South-West,Ikorodu,08066889810,2019-03-05
CUS-02413,Chukwu Cash & Carry,South-West,Ikorodu,08038455850,2019-09-03
CUS-02414,Badagry Mart,South-West,Ikeja,08074673141,2019-03-15
CUS-02415,Usman Mart,South-West,Ibadan North,08084830195,2021-08-23
CUS-02416,Usman Supermarket,South-West,Ibadan North,07067877622,2022-01-11
CUS-02417,Ogunleye Mart,South-South,Eleme,08181275948,2020-10-09
CUS-02418,Taiwo Wholesale,South-South,Eleme,07039774445,2020-06-26
CUS-02419,Okafor Supermarket,North-Central,Garki,07092696535,2022-05-20
CUS-02420,Nwankwo Enterprises,South-South,Yenagoa,08166799483,2019-05-31
CUS-02421,Uyo Ventures,South-South,Sapele,08159924941,2022-10-27
CUS-02422,Okafor Wholesale,South-West,Ibadan North,07028368925,2019-09-23
CUS-02423,Adeyemi Stores,South-South,Port Harcourt,07025906087,2019-12-13
CUS-02424,Makinde Supermarket,South-South,Calabar,08023472398,2021-11-24
CUS-02425,Lekki Ventures,South-West,Surulere,09079293917,2024-03-06
CUS-02426,Danjuma Foods,North-Central,Jabi,09024415273,2023-08-03
CUS-02427,Garki Trading Co,North-Central,Wuse,09021332672,2023-04-28
CUS-02428,Akinola Provisions,North-Central,Wuse,09040761227,2022-07-22
CUS-02429,Olawale Trading Co,South-West,Ogbomoso,08176039568,2022-09-26
CUS-02430,Adesanya Foods,South-West,Yaba,07012339362,2021-04-01
CUS-02431,Nnaji Superstores,South-West,Agege,09067164456,2020-06-22
CUS-02432,Adebayo Provisions,South-West,Lekki,07054796872,2023-04-21
CUS-02433,Warri Enterprises,South-South,Calabar,08068985501,2019-04-01
CUS-02434,Obi Cash & Carry,South-West,Alimosho,08020594263,2022-06-09
CUS-02435,Rabiu Mart,North-Central,Minna,07014306326,2024-02-05
CUS-02436,Onyekachi Stores,South-South,Asaba,08194132724,2021-02-11
CUS-02437,Adesanya Supermarket,South-West,Ibadan North,09099461018,2021-10-18
CUS-02438,Adebayo Foods,South-West,Epe,08188593150,2023-02-04
CUS-02439,Garki Foods,North-Central,Makurdi,08187063639,2024-05-26
CUS-02440,Badagry Stores,South-West,Agege,08015676997,2022-12-26
CUS-02441,Danjuma Enterprises,North-Central,Lugbe,09063016030,2020-01-10
CUS-02442,Kubwa Superstores,North-Central,Garki,08072176061,2021-02-09
CUS-02443,Uba Cash & Carry,South-West,Abeokuta,08123697646,2022-02-11
CUS-02444,Eleme Provisions,South-South,Yenagoa,08116590650,2021-09-12
CUS-02445,Ogunleye Mart,South-West,Oshodi,08168638880,2023-05-24
CUS-02446,Ogbomoso Superstores,South-West,Abeokuta,08188230673,2021-03-25
CUS-02447,Yenagoa Supermarket,South-South,Obio-Akpor,08132165081,2019-06-19
CUS-02448,Epe Mart,South-West,Ikeja,08072715713,2024-02-18
CUS-02449,Jos Mart,North-Central,Garki,07065128847,2024-02-10
CUS-02450,Port Harcourt Superstores,South-South,Asaba,07083249011,2019-02-16
CUS-02451,Chukwu Superstores,South-South,Sapele,09029677109,2019-05-22
CUS-02452,Ikeja Foods,South-West,Alimosho,08198783194,2021-07-27
CUS-02453,Lekki Hotel,South-West,Mushin,08150817500,2021-06-02
CUS-02454,Ibadan North Trading Co,South-West,Ogbomoso,08086650083,2021-12-13
CUS-02455,Adeyemi Hotel,South-South,Eleme,07013448448,2022-12-18
CUS-02456,Taiwo Ventures,North-Central,Garki,08035355653,2022-04-15
CUS-02457,Obi Stores,North-Central,Garki,08078571606,2019-06-04
CUS-02458,Ikorodu Mart,South-West,Abeokuta,09085120173,2019-05-08
CUS-02459,Hassan Cash & Carry,North-Central,Makurdi,09099198877,2020-11-08
CUS-02460,Nwosu Provisions,South-West,Badagry,07044715608,2019-05-07
CUS-02461,Calabar Stores,South-South,Uyo,09015908424,2021-08-24
CUS-02462,Eleme Ventures,South-South,Asaba,08054735696,2020-05-13
CUS-02463,Igwe Enterprises,South-West,Oshodi,09034390750,2022-10-11
CUS-02464,Lokoja Foods,North-Central,Lugbe,09061503459,2021-05-09
CUS-02465,Usman Cash & Carry,South-West,Ikeja,08170808652,2021-07-20
CUS-02466,Adeyemi Mart,South-West,Ogbomoso,08123718350,2022-04-03
CUS-02467,Agege Enterprises,South-West,Oshodi,08094599602,2022-02-20
CUS-02468,Adeyemi Hotel,South-West,Abeokuta,08045690939,2021-06-03
CUS-02469,Yaba Enterprises,South-West,Ikeja,09028449486,2022-12-20
CUS-02470,Hassan Hotel,South-West,Ibadan North,07067031050,2024-04-17
CUS-02471,Salami Stores,North-Central,Kubwa,07088718420,2019-05-24
CUS-02472,Jabi Superstores,North-Central,Makurdi,08037457064,2020-05-30
CUS-02473,Anyanwu Foods,South-West,Mushin,07055866092,2023-05-16
CUS-02474,Okorie Trading Co,South-South,Bonny,07063768735,2022-07-22
CUS-02475,Eleme Trading Co,South-South,Asaba,08176517227,2023-08-10
CUS-02476,Mushin Trading Co,South-West,Epe,07035937389,2020-07-05
CUS-02477,Aliyu Cash & Carry,South-West,Mushin,07073088534,2020-03-07
CUS-02478,Garki Hotel,North-Central,Gwarinpa,08189798773,2021-05-26
CUS-02479,Okonkwo Hotel,North-Central,Jos,07063781664,2021-10-30
CUS-02480,Oladipo Stores,South-South,Yenagoa,08165525803,2021-07-09
CUS-02481,Ogunleye Trading Co,South-South,Sapele,08062951530,2020-11-26
CUS-02482,Onyekachi Enterprises,South-West,Epe,08088083792,2022-03-14
CUS-02483,Salami Hotel,North-Central,Lokoja,08122119306,2022-08-01
CUS-02484,Taiwo Superstores,South-West,Ikeja,07026658677,2020-12-23
CUS-02485,Surulere Supermarket,South-West,Alimosho,09058495022,2023-01-14
CUS-02486,Abdullahi Supermarket,North-Central,Jabi,07019446734,2021-10-04
CUS-02487,Ikeja Provisions,South-West,Alimosho,09037802066,2022-01-21
CUS-02488,Haruna Superstores,South-West,Surulere,07079077540,2021-03-03
CUS-02489,Adeleke Cash & Carry,South-West,Ibadan North,07016597033,2024-04-12
CUS-02490,Lugbe Mart,North-Central,Lugbe,08134015248,2024-02-26
CUS-02491,Nwachukwu Superstores,South-West,Alimosho,08184726038,2020-12-23
CUS-02492,Adeleke Trading Co,South-West,Oshodi,09045182600,2023-07-06
CUS-02493,Ikorodu Trading Co,South-West,Mushin,08175770619,2020-03-06
CUS-02494,Adebayo Enterprises,South-West,Ibadan North,08152806362,2023-03-07
CUS-02495,Garba Supermarket,South-West,Mushin,08042550031,2019-08-12
CUS-02496,Obi Cash & Carry,South-South,Eleme,08066201522,2022-07-13
CUS-02497,Obi Superstores,North-Central,Jabi,08140722721,2019-03-25
CUS-02498,Epe Cash & Carry,South-West,Surulere,08025893296,2023-06-09
CUS-02499,Hassan Ventures,South-West,Mushin,09098133285,2021-10-05
CUS-02500,Taiwo Enterprises,South-West,Lekki,09013724394,2023-11-02
