OrderID,OrderDate,CustomerID,ProductID,Qty,UOM,UnitPrice,LineTotal
ORD-2025-031737,2025-09-10,CUS-00425,prd-0052,1,EACH,43630,43630
ORD-2025-031741,2025-09-10,CUS-02123,prd-0065,9,EACH,34000,306000
ORD-2025-031753,2025-09-10,CUS-00166,prd-0090,27,EACH,37690,1017630
ORD-2025-031754,2025-09-10,CUS-00367,prd-0090,1,EACH,37690,37690
ORD-2025-031760,2025-09-10,CUS-00855,prd-0100,0.58,CARTON,498720,289257.6
ORD-2025-031761,2025-09-10,CUS-01757,prd-0100,0.75,CARTON,498720,374040.0
ORD-2025-031770,2025-09-10,CUS-01708,prd-0120,1.25,CARTON,353760,442200.0
ORD-2025-031773,2025-09-10,CUS-02296,prd-0126,0.83,CARTON,351240,291529.19999999995
ORD-2025-031775,2025-09-10,CUS-00323,prd-0131,10,EACH,31140,311400
ORD-2025-031776,2025-09-10,CUS-01729,prd-0137,0.06,CARTON,1327200,79632.0
ORD-2025-031778,2025-09-10,CUS-00565,prd-0139,0.12,CARTON,1601280,192153.59999999998
ORD-2025-031781,2025-09-10,CUS-02269,prd-0149,13,EACH,45880,596440
ORD-2025-031783,2025-09-10,CUS-00303,prd-0151,2.25,CARTON,171360,385560.0
ORD-2025-031797,2025-09-10,CUS-02170,prd-0166,5,EACH,25650,128250
ORD-2025-031807,2025-09-11,CUS-01719,prd-0031,6,EACH,36660,219960
ORD-2025-031815,2025-09-11,CUS-01908,prd-0058,0.4,CARTON,179800,71920.0
ORD-2025-031821,2025-09-11,CUS-00252,prd-0077,7,EACH,31120,217840
ORD-2025-031832,2025-09-11,CUS-01591,prd-0090,1,EACH,37690,37690
ORD-2025-031845,2025-09-11,CUS-00709,prd-0121,0.17,CARTON,158580,26958.600000000002
ORD-2025-031846,2025-09-11,CUS-02294,prd-0122,5,EACH,19140,95700
ORD-2025-031855,2025-09-11,CUS-01216,prd-0151,1.25,CARTON,171360,214200.0
ORD-2025-031856,2025-09-11,CUS-00645,prd-0151,8,EACH,42840,342720
ORD-2025-031861,2025-09-11,CUS-00460,prd-0156,0.5,CARTON,702840,351420.0
ORD-2025-031865,2025-09-11,CUS-02107,prd-0160,0.54,CARTON,1581120,853804.8
ORD-2025-031870,2025-09-12,CUS-01632,prd-0004,0.58,CARTON,53880,31250.399999999998
ORD-2025-031873,2025-09-12,CUS-00757,prd-0008,0.42,CARTON,196320,82454.4
ORD-2025-031882,2025-09-12,CUS-01441,prd-0034,0.33,CARTON,184200,60786.0
ORD-2025-031886,2025-09-12,CUS-02111,prd-0051,4.5,CARTON,172280,775260.0
ORD-2025-031889,2025-09-12,CUS-00063,prd-0061,0.2,CARTON,816000,163200.0
ORD-2025-031899,2025-09-12,CUS-00050,prd-0080,0.75,CARTON,286800,215100.0
ORD-2025-031904,2025-09-12,CUS-01737,prd-0086,8,EACH,28180,225440
ORD-2025-031905,2025-09-12,CUS-00215,prd-0086,16,EACH,28180,450880
ORD-2025-031919,2025-09-12,CUS-02188,prd-0111,0.23,CARTON,587520,135129.6
ORD-2025-031925,2025-09-12,CUS-01503,prd-0125,4,EACH,15380,61520
ORD-2025-031938,2025-09-12,CUS-02489,prd-0150,20,EACH,47850,957000
ORD-2025-031947,2025-09-12,CUS-02163,prd-0153,0.23,CARTON,1162560,267388.80000000005
ORD-2025-031948,2025-09-12,CUS-00659,prd-0154,0.42,CARTON,1019280,428097.6
ORD-2025-031971,2025-09-13,CUS-02396,prd-0060,5,EACH,57540,287700
ORD-2025-032000,2025-09-13,CUS-01013,prd-0151,3.5,CARTON,171360,599760.0
ORD-2025-032005,2025-09-13,CUS-00516,prd-0161,6,EACH,32640,195840
ORD-2025-032022,2025-09-14,CUS-00393,prd-0137,0.48,CARTON,1327200,637056.0
ORD-2025-032033,2025-09-15,CUS-01032,prd-0007,10,EACH,17070,170700
ORD-2025-032036,2025-09-15,CUS-01441,prd-0017,0.08,CARTON,476160,38092.8
ORD-2025-032039,2025-09-15,CUS-00426,prd-0020,0.19,CARTON,1402080,266395.19999999995
ORD-2025-032050,2025-09-15,CUS-01644,prd-0048,5.0,CARTON,84350,421750.0
ORD-2025-032051,2025-09-15,CUS-00264,prd-0049,0.1,CARTON,181900,18190.0
ORD-2025-032082,2025-09-15,CUS-01563,prd-0090,0.58,CARTON,452280,262322.39999999997
ORD-2025-032083,2025-09-15,CUS-01705,prd-0090,0.58,CARTON,452280,262322.39999999997
ORD-2025-032084,2025-09-15,CUS-01861,prd-0090,0.25,CARTON,452280,113070.0
ORD-2025-032092,2025-09-15,CUS-01402,prd-0098,5,EACH,15320,76600
ORD-2025-032101,2025-09-15,CUS-01736,prd-0109,11,EACH,30700,337700
ORD-2025-032108,2025-09-15,CUS-02226,prd-0121,1.0,CARTON,158580,158580.0
ORD-2025-032128,2025-09-15,CUS-00949,prd-0160,8,EACH,32940,263520
ORD-2025-032132,2025-09-15,CUS-02211,prd-0161,0.15,CARTON,1566720,235008.0
ORD-2025-032141,2025-09-16,CUS-00005,prd-0007,1.25,CARTON,204840,256050.0
ORD-2025-032150,2025-09-16,CUS-01922,prd-0039,0.17,CARTON,354480,60261.600000000006
ORD-2025-032165,2025-09-16,CUS-00435,prd-0078,0.17,CARTON,404640,68788.8
ORD-2025-032176,2025-09-16,CUS-00664,prd-0086,1.5,CARTON,338160,507240.0
ORD-2025-032183,2025-09-16,CUS-00897,prd-0090,0.33,CARTON,452280,149252.40000000002
ORD-2025-032192,2025-09-16,CUS-02117,prd-0100,0.42,CARTON,498720,209462.40000000002
ORD-2025-032199,2025-09-16,CUS-00911,prd-0113,0.12,CARTON,625200,75023.99999999999
ORD-2025-032211,2025-09-16,CUS-00730,prd-0135,0.06,CARTON,1579200,94752.0
ORD-2025-032217,2025-09-16,CUS-00182,prd-0151,4.75,CARTON,171360,813960.0
ORD-2025-032234,2025-09-17,CUS-01086,prd-0006,0.42,CARTON,36720,15422.400000000001
ORD-2025-032238,2025-09-17,CUS-00371,prd-0037,0.21,CARTON,615600,129276.0
ORD-2025-032245,2025-09-17,CUS-00963,prd-0061,13,EACH,16320,212160
ORD-2025-032267,2025-09-17,CUS-00659,prd-0103,0.5,CARTON,461760,230880.0
ORD-2025-032277,2025-09-17,CUS-02477,prd-0120,0.17,CARTON,353760,60139.200000000004
ORD-2025-032283,2025-09-17,CUS-00049,prd-0137,0.04,CARTON,1327200,53088.0
ORD-2025-032291,2025-09-17,CUS-01404,prd-0147,0.67,CARTON,775920,519866.4
ORD-2025-032298,2025-09-17,CUS-02086,prd-0151,8,EACH,42840,342720
ORD-2025-032307,2025-09-17,CUS-02223,prd-0165,0.06,CARTON,1122240,67334.4
ORD-2025-032308,2025-09-17,CUS-00321,prd-0166,0.21,CARTON,1231200,258552.0
ORD-2025-032324,2025-09-18,CUS-01276,prd-0035,0.58,CARTON,163920,95073.59999999999
ORD-2025-032330,2025-09-18,CUS-02395,prd-0058,0.3,CARTON,179800,53940.0
ORD-2025-032331,2025-09-18,CUS-01905,prd-0060,0.54,CARTON,2877000,1553580.0
ORD-2025-032334,2025-09-18,CUS-01810,prd-0070,15,EACH,19240,288600
ORD-2025-032348,2025-09-18,CUS-01841,prd-0090,1.42,CARTON,452280,642237.6
ORD-2025-032354,2025-09-18,CUS-00832,prd-0110,0.58,CARTON,364200,211236.0
ORD-2025-032357,2025-09-18,CUS-01640,prd-0120,10,EACH,14740,147400
ORD-2025-032361,2025-09-18,CUS-01207,prd-0125,6,EACH,15380,92280
ORD-2025-032364,2025-09-18,CUS-01882,prd-0135,0.23,CARTON,1579200,363216.0
ORD-2025-032365,2025-09-18,CUS-00106,prd-0136,0.15,CARTON,2637600,395640.0
ORD-2025-032368,2025-09-18,CUS-01601,prd-0150,3,EACH,47850,143550
ORD-2025-032376,2025-09-18,CUS-01542,prd-0161,0.04,CARTON,1566720,62668.8
ORD-2025-032381,2025-09-18,CUS-00504,prd-0165,0.04,CARTON,1122240,44889.600000000006
ORD-2025-032384,2025-09-19,CUS-01458,prd-0004,0.17,CARTON,53880,9159.6
ORD-2025-032385,2025-09-19,CUS-01711,prd-0004,0.42,CARTON,53880,22629.6
ORD-2025-032391,2025-09-19,CUS-01830,prd-0039,0.25,CARTON,354480,88620.0
ORD-2025-032398,2025-09-19,CUS-00706,prd-0057,5,EACH,18040,90200
ORD-2025-032402,2025-09-19,CUS-02004,prd-0065,1.75,CARTON,408000,714000.0
ORD-2025-032428,2025-09-19,CUS-00351,prd-0100,1.12,CARTON,498720,558566.4
ORD-2025-032430,2025-09-19,CUS-02263,prd-0101,0.33,CARTON,271080,89456.40000000001
ORD-2025-032431,2025-09-19,CUS-00366,prd-0103,0.5,CARTON,461760,230880.0
ORD-2025-032434,2025-09-19,CUS-01402,prd-0111,15,EACH,12240,183600
ORD-2025-032443,2025-09-19,CUS-00649,prd-0125,0.2,CARTON,461400,92280.0
ORD-2025-032445,2025-09-19,CUS-02395,prd-0128,0.33,CARTON,123540,40768.200000000004
ORD-2025-032449,2025-09-19,CUS-01884,prd-0140,14,EACH,27740,388360
ORD-2025-032450,2025-09-19,CUS-02294,prd-0142,12,EACH,52030,624360
ORD-2025-032452,2025-09-19,CUS-02004,prd-0144,1.67,CARTON,383880,641079.6
ORD-2025-032457,2025-09-19,CUS-01048,prd-0151,2.5,CARTON,171360,428400.0
ORD-2025-032474,2025-09-20,CUS-00254,prd-0037,0.33,CARTON,615600,203148.0
ORD-2025-032475,2025-09-20,CUS-01234,prd-0037,0.08,CARTON,615600,49248.0
ORD-2025-032483,2025-09-20,CUS-01444,prd-0068,0.5,CARTON,195840,97920.0
ORD-2025-032496,2025-09-20,CUS-01455,prd-0093,0.25,CARTON,276960,69240.0
ORD-2025-032498,2025-09-20,CUS-00825,prd-0098,16,EACH,15320,245120
ORD-2025-032505,2025-09-20,CUS-01051,prd-0128,0.33,CARTON,123540,40768.200000000004
ORD-2025-032509,2025-09-20,CUS-01854,prd-0147,0.04,CARTON,775920,31036.800000000003
ORD-2025-032538,2025-09-21,CUS-01287,prd-0151,9,EACH,42840,385560
ORD-2025-032545,2025-09-22,CUS-00854,prd-0005,0.25,CARTON,37320,9330.0
ORD-2025-032546,2025-09-22,CUS-02500,prd-0007,9,EACH,17070,153630
ORD-2025-032554,2025-09-22,CUS-01213,prd-0038,7,EACH,15680,109760
ORD-2025-032564,2025-09-22,CUS-01727,prd-0067,0.04,CARTON,297120,11884.8
ORD-2025-032573,2025-09-22,CUS-00058,prd-0081,0.2,CARTON,421900,84380.0
ORD-2025-032588,2025-09-22,CUS-01017,prd-0098,2,EACH,15320,30640
ORD-2025-032591,2025-09-22,CUS-01167,prd-0100,0.38,CARTON,498720,189513.6
ORD-2025-032593,2025-09-22,CUS-01716,prd-0108,0.21,CARTON,738000,154980.0
ORD-2025-032604,2025-09-22,CUS-00140,prd-0125,13,EACH,15380,199940
ORD-2025-032612,2025-09-22,CUS-00857,prd-0151,2.0,CARTON,171360,342720.0
ORD-2025-032614,2025-09-22,CUS-01772,prd-0162,0.42,CARTON,693600,291312.0
ORD-2025-032615,2025-09-22,CUS-00537,prd-0165,4,EACH,23380,93520
ORD-2025-032616,2025-09-22,CUS-00091,prd-0165,0.27,CARTON,1122240,303004.80000000005
ORD-2025-032617,2025-09-22,CUS-00486,prd-0165,0.17,CARTON,1122240,190780.80000000002
ORD-2025-032620,2025-09-22,CUS-02422,prd-0168,0.33,CARTON,233880,77180.40000000001
ORD-2025-032627,2025-09-23,CUS-01216,prd-0025,0.42,CARTON,61080,25653.6
ORD-2025-032635,2025-09-23,CUS-00243,prd-0041,0.25,CARTON,81960,20490.0
ORD-2025-032637,2025-09-23,CUS-01374,prd-0047,2.3,CARTON,190600,438380.0
ORD-2025-032640,2025-09-23,CUS-00173,prd-0055,12,EACH,16990,203880
ORD-2025-032653,2025-09-23,CUS-02351,prd-0081,1.3,CARTON,421900,548470.0
ORD-2025-032673,2025-09-23,CUS-01202,prd-0118,1.17,CARTON,277320,324464.39999999997
ORD-2025-032680,2025-09-23,CUS-01970,prd-0125,0.03,CARTON,461400,13842.0
ORD-2025-032681,2025-09-23,CUS-01451,prd-0125,0.63,CARTON,461400,290682.0
ORD-2025-032687,2025-09-23,CUS-00384,prd-0133,0.33,CARTON,1006560,332164.80000000005
ORD-2025-032715,2025-09-24,CUS-02142,prd-0019,0.21,CARTON,1499520,314899.19999999995
ORD-2025-032719,2025-09-24,CUS-00991,prd-0046,7,EACH,17360,121520
ORD-2025-032727,2025-09-24,CUS-00855,prd-0077,0.83,CARTON,186720,154977.59999999998
ORD-2025-032739,2025-09-24,CUS-00059,prd-0090,0.5,CARTON,452280,226140.0
ORD-2025-032743,2025-09-24,CUS-02305,prd-0098,0.58,CARTON,183840,106627.19999999998
ORD-2025-032753,2025-09-24,CUS-00511,prd-0118,1.75,CARTON,277320,485310.0
ORD-2025-032754,2025-09-24,CUS-00040,prd-0118,3,EACH,23110,69330
ORD-2025-032770,2025-09-24,CUS-01115,prd-0142,0.33,CARTON,624360,206038.80000000002
ORD-2025-032774,2025-09-24,CUS-00443,prd-0144,1,EACH,31990,31990
ORD-2025-032776,2025-09-24,CUS-01565,prd-0151,0.75,CARTON,171360,128520.0
ORD-2025-032783,2025-09-24,CUS-00554,prd-0165,0.19,CARTON,1122240,213225.59999999998
ORD-2025-032790,2025-09-25,CUS-01928,prd-0007,1.33,CARTON,204840,272437.2
ORD-2025-032791,2025-09-25,CUS-00106,prd-0008,0.42,CARTON,196320,82454.4
ORD-2025-032821,2025-09-25,CUS-00907,prd-0090,0.5,CARTON,452280,226140.0
ORD-2025-032822,2025-09-25,CUS-00086,prd-0090,8,EACH,37690,301520
ORD-2025-032841,2025-09-25,CUS-01675,prd-0125,0.23,CARTON,461400,106122.0
ORD-2025-032843,2025-09-25,CUS-00757,prd-0135,33,EACH,32900,1085700
ORD-2025-032852,2025-09-25,CUS-01979,prd-0151,1.0,CARTON,171360,171360.0
ORD-2025-032856,2025-09-25,CUS-00581,prd-0161,0.19,CARTON,1566720,297676.80000000005
ORD-2025-032857,2025-09-25,CUS-00848,prd-0161,0.12,CARTON,1566720,188006.4
ORD-2025-032866,2025-09-26,CUS-02015,prd-0017,14,EACH,39680,555520
ORD-2025-032878,2025-09-26,CUS-02168,prd-0050,11,EACH,5420,59620
ORD-2025-032883,2025-09-26,CUS-00140,prd-0061,0.24,CARTON,816000,195840.0
ORD-2025-032884,2025-09-26,CUS-00241,prd-0062,0.02,CARTON,894500,17890.0
ORD-2025-032887,2025-09-26,CUS-00414,prd-0074,2,EACH,38390,76780
ORD-2025-032890,2025-09-26,CUS-02473,prd-0077,7,EACH,31120,217840
ORD-2025-032897,2025-09-26,CUS-00376,prd-0086,0.33,CARTON,338160,111592.79999999999
ORD-2025-032898,2025-09-26,CUS-00115,prd-0088,8,EACH,15290,122320
ORD-2025-032903,2025-09-26,CUS-02306,prd-0090,0.33,CARTON,452280,149252.40000000002
ORD-2025-032905,2025-09-26,CUS-02107,prd-0091,1.5,CARTON,324120,486180.0
ORD-2025-032935,2025-09-26,CUS-02150,prd-0161,0.08,CARTON,1566720,125337.6
ORD-2025-032936,2025-09-26,CUS-01141,prd-0161,11,EACH,32640,359040
ORD-2025-032937,2025-09-26,CUS-01575,prd-0161,12,EACH,32640,391680
ORD-2025-032939,2025-09-26,CUS-01629,prd-0163,0.38,CARTON,666960,253444.80000000002
ORD-2025-032952,2025-09-27,CUS-01483,prd-0035,0.08,CARTON,163920,13113.599999999999
ORD-2025-032959,2025-09-27,CUS-01443,prd-0067,5,EACH,12380,61900
ORD-2025-032963,2025-09-27,CUS-00892,prd-0082,17,EACH,30730,522410
ORD-2025-032965,2025-09-27,CUS-01250,prd-0083,42,EACH,23690,994980
ORD-2025-032984,2025-09-27,CUS-02079,prd-0111,0.19,CARTON,587520,111628.79999999999
ORD-2025-032994,2025-09-27,CUS-01530,prd-0151,4.5,CARTON,171360,771120.0
ORD-2025-033006,2025-09-27,CUS-00041,prd-0167,0.08,CARTON,504720,40377.600000000006
ORD-2025-033010,2025-09-28,CUS-01927,prd-0057,3.3,CARTON,180400,595320.0
ORD-2025-033019,2025-09-28,CUS-01069,prd-0128,1.0,CARTON,123540,123540.0
ORD-2025-033021,2025-09-28,CUS-01073,prd-0153,8,EACH,24220,193760
ORD-2025-033029,2025-09-29,CUS-02338,prd-0020,0.06,CARTON,1402080,84124.79999999999
ORD-2025-033032,2025-09-29,CUS-01417,prd-0031,0.33,CARTON,879840,290347.2
ORD-2025-033041,2025-09-29,CUS-00235,prd-0052,2.75,CARTON,174520,479930.0
ORD-2025-033052,2025-09-29,CUS-01408,prd-0077,1.33,CARTON,186720,248337.60000000003
ORD-2025-033053,2025-09-29,CUS-00591,prd-0077,19,EACH,31120,591280
ORD-2025-033054,2025-09-29,CUS-00449,prd-0077,1.67,CARTON,186720,311822.39999999997
ORD-2025-033059,2025-09-29,CUS-01333,prd-0085,25,EACH,32580,814500
ORD-2025-033073,2025-09-29,CUS-00694,prd-0091,9,EACH,27010,243090
ORD-2025-033082,2025-09-29,CUS-01808,prd-0109,0.67,CARTON,368400,246828.0
ORD-2025-033083,2025-09-29,CUS-02271,prd-0109,2.58,CARTON,368400,950472.0
ORD-2025-033095,2025-09-29,CUS-01297,prd-0138,0.08,CARTON,1296960,103756.79999999999
ORD-2025-033098,2025-09-29,CUS-01819,prd-0141,0.12,CARTON,926400,111168.0
ORD-2025-033102,2025-09-29,CUS-02432,prd-0150,5,EACH,47850,239250
ORD-2025-033110,2025-09-29,CUS-02498,prd-0156,18,EACH,58570,1054260
ORD-2025-033134,2025-09-30,CUS-02388,prd-0051,3,EACH,43070,129210
ORD-2025-033135,2025-09-30,CUS-01857,prd-0055,3,EACH,16990,50970
ORD-2025-033136,2025-09-30,CUS-02112,prd-0057,0.4,CARTON,180400,72160.0
ORD-2025-033161,2025-09-30,CUS-01248,prd-0090,6,EACH,37690,226140
ORD-2025-033162,2025-09-30,CUS-01989,prd-0090,0.42,CARTON,452280,189957.59999999998
ORD-2025-033174,2025-09-30,CUS-01595,prd-0121,1.0,CARTON,158580,158580.0
ORD-2025-033176,2025-09-30,CUS-01475,prd-0125,9,EACH,15380,138420
ORD-2025-033180,2025-09-30,CUS-01230,prd-0131,4,EACH,31140,124560
ORD-2025-033190,2025-09-30,CUS-01132,prd-0145,1,EACH,31800,31800
ORD-2025-033192,2025-09-30,CUS-00997,prd-0151,0.75,CARTON,171360,128520.0
ORD-2025-033196,2025-09-30,CUS-00361,prd-0155,0.25,CARTON,790560,197640.0
ORD-2025-033197,2025-09-30,CUS-00883,prd-0156,1.75,CARTON,702840,1229970.0
ORD-2025-033217,2025-10-01,CUS-00654,prd-0031,11,EACH,36660,403260
ORD-2025-033222,2025-10-01,CUS-00476,prd-0046,0.15,CARTON,347200,52080.0
ORD-2025-033223,2025-10-01,CUS-00507,prd-0049,11,EACH,18190,200090
ORD-2025-033225,2025-10-01,CUS-00834,prd-0060,0.06,CARTON,2877000,172620.0
ORD-2025-033234,2025-10-01,CUS-00556,prd-0082,0.25,CARTON,368760,92190.0
ORD-2025-033237,2025-10-01,CUS-00569,prd-0086,0.25,CARTON,338160,84540.0
ORD-2025-033246,2025-10-01,CUS-01948,prd-0100,0.29,CARTON,498720,144628.8
ORD-2025-033252,2025-10-01,CUS-01208,prd-0121,1.67,CARTON,158580,264828.6
ORD-2025-033260,2025-10-01,CUS-00314,prd-0131,0.22,CARTON,1121040,246628.80000000002
ORD-2025-033262,2025-10-01,CUS-00203,prd-0141,0.25,CARTON,926400,231600.0
ORD-2025-033286,2025-10-02,CUS-01810,prd-0004,1.0,CARTON,53880,53880.0
ORD-2025-033301,2025-10-02,CUS-01286,prd-0055,0.38,CARTON,679600,258248.0
ORD-2025-033308,2025-10-02,CUS-01839,prd-0077,4.0,CARTON,186720,746880.0
ORD-2025-033312,2025-10-02,CUS-00050,prd-0080,0.5,CARTON,286800,143400.0
ORD-2025-033321,2025-10-02,CUS-00070,prd-0090,0.42,CARTON,452280,189957.59999999998
ORD-2025-033322,2025-10-02,CUS-00609,prd-0090,6,EACH,37690,226140
ORD-2025-033325,2025-10-02,CUS-00391,prd-0093,0.33,CARTON,276960,91396.8
ORD-2025-033326,2025-10-02,CUS-01042,prd-0098,0.17,CARTON,183840,31252.800000000003
ORD-2025-033339,2025-10-02,CUS-01542,prd-0125,0.27,CARTON,461400,124578.00000000001
ORD-2025-033346,2025-10-02,CUS-01292,prd-0139,6,EACH,33360,200160
ORD-2025-033349,2025-10-02,CUS-00719,prd-0142,1.08,CARTON,624360,674308.8
ORD-2025-033356,2025-10-02,CUS-00273,prd-0161,0.38,CARTON,1566720,595353.6000000001
ORD-2025-033375,2025-10-03,CUS-01082,prd-0046,0.35,CARTON,347200,121520.0
ORD-2025-033380,2025-10-03,CUS-01955,prd-0051,1.0,CARTON,172280,172280.0
ORD-2025-033387,2025-10-03,CUS-00289,prd-0061,4,EACH,16320,65280
ORD-2025-033394,2025-10-03,CUS-00324,prd-0083,0.33,CARTON,568560,187624.80000000002
ORD-2025-033403,2025-10-03,CUS-00071,prd-0090,17,EACH,37690,640730
ORD-2025-033404,2025-10-03,CUS-00650,prd-0090,0.5,CARTON,452280,226140.0
ORD-2025-033410,2025-10-03,CUS-00650,prd-0095,0.75,CARTON,243480,182610.0
ORD-2025-033419,2025-10-03,CUS-01176,prd-0108,0.08,CARTON,738000,59040.0
ORD-2025-033425,2025-10-03,CUS-00857,prd-0115,8,EACH,21210,169680
ORD-2025-033435,2025-10-03,CUS-00358,prd-0135,0.19,CARTON,1579200,300048.0
ORD-2025-033442,2025-10-03,CUS-02069,prd-0151,5,EACH,42840,214200
ORD-2025-033458,2025-10-04,CUS-00110,prd-0018,24,EACH,62570,1501680
ORD-2025-033461,2025-10-04,CUS-01291,prd-0033,0.12,CARTON,264960,31795.199999999997
ORD-2025-033476,2025-10-04,CUS-00681,prd-0077,2.67,CARTON,186720,498542.39999999997
ORD-2025-033477,2025-10-04,CUS-01519,prd-0077,1.5,CARTON,186720,280080.0
ORD-2025-033498,2025-10-04,CUS-01736,prd-0108,0.21,CARTON,738000,154980.0
ORD-2025-033515,2025-10-04,CUS-02142,prd-0160,6,EACH,32940,197640
ORD-2025-033519,2025-10-04,CUS-01640,prd-0166,0.04,CARTON,1231200,49248.0
ORD-2025-033522,2025-10-05,CUS-01513,prd-0033,0.17,CARTON,264960,45043.200000000004
ORD-2025-033525,2025-10-05,CUS-00943,prd-0068,0.83,CARTON,195840,162547.19999999998
ORD-2025-033526,2025-10-05,CUS-01068,prd-0072,0.8,CARTON,426000,340800.0
ORD-2025-033537,2025-10-05,CUS-00385,prd-0121,11,EACH,26430,290730
ORD-2025-033542,2025-10-05,CUS-00197,prd-0138,0.15,CARTON,1296960,194544.0
ORD-2025-033548,2025-10-05,CUS-01312,prd-0161,0.17,CARTON,1566720,266342.4
ORD-2025-033550,2025-10-05,CUS-01286,prd-0165,0.08,CARTON,1122240,89779.20000000001
ORD-2025-033551,2025-10-06,CUS-01702,prd-0001,0.58,CARTON,59640,34591.2
ORD-2025-033555,2025-10-06,CUS-02337,prd-0004,0.33,CARTON,53880,17780.4
ORD-2025-033558,2025-10-06,CUS-01048,prd-0028,8,EACH,4910,39280
ORD-2025-033563,2025-10-06,CUS-01371,prd-0039,0.17,CARTON,354480,60261.600000000006
ORD-2025-033588,2025-10-06,CUS-01994,prd-0090,8,EACH,37690,301520
ORD-2025-033593,2025-10-06,CUS-01994,prd-0095,0.42,CARTON,243480,102261.59999999999
ORD-2025-033595,2025-10-06,CUS-02374,prd-0100,10,EACH,20780,207800
ORD-2025-033600,2025-10-06,CUS-02086,prd-0120,0.21,CARTON,353760,74289.6
ORD-2025-033605,2025-10-06,CUS-00899,prd-0125,0.13,CARTON,461400,59982.0
ORD-2025-033619,2025-10-06,CUS-00062,prd-0154,29,EACH,42470,1231630
ORD-2025-033627,2025-10-06,CUS-01593,prd-0163,0.04,CARTON,666960,26678.4
ORD-2025-033629,2025-10-06,CUS-00638,prd-0166,0.27,CARTON,1231200,332424.00000000006
ORD-2025-033632,2025-10-07,CUS-01757,prd-0004,6,EACH,4490,26940
ORD-2025-033636,2025-10-07,CUS-00834,prd-0008,0.75,CARTON,196320,147240.0
ORD-2025-033638,2025-10-07,CUS-01180,prd-0011,6,EACH,17170,103020
ORD-2025-033642,2025-10-07,CUS-01510,prd-0019,2,EACH,31240,62480
ORD-2025-033643,2025-10-07,CUS-01069,prd-0020,9,EACH,29210,262890
ORD-2025-033653,2025-10-07,CUS-01032,prd-0051,4.0,CARTON,172280,689120.0
ORD-2025-033671,2025-10-07,CUS-00594,prd-0079,8,EACH,46870,374960
ORD-2025-033678,2025-10-07,CUS-01235,prd-0090,6,EACH,37690,226140
ORD-2025-033687,2025-10-07,CUS-01767,prd-0110,0.42,CARTON,364200,152964.0
ORD-2025-033690,2025-10-07,CUS-01080,prd-0121,0.83,CARTON,158580,131621.4
ORD-2025-033710,2025-10-07,CUS-01499,prd-0156,0.33,CARTON,702840,231937.2
ORD-2025-033713,2025-10-07,CUS-02221,prd-0161,2,EACH,32640,65280
ORD-2025-033716,2025-10-07,CUS-00897,prd-0166,0.06,CARTON,1231200,73872.0
ORD-2025-033723,2025-10-08,CUS-00115,prd-0009,1.5,CARTON,220680,331020.0
ORD-2025-033751,2025-10-08,CUS-01123,prd-0086,0.33,CARTON,338160,111592.79999999999
ORD-2025-033756,2025-10-08,CUS-02466,prd-0090,0.25,CARTON,452280,113070.0
ORD-2025-033769,2025-10-08,CUS-02385,prd-0118,1.25,CARTON,277320,346650.0
ORD-2025-033785,2025-10-08,CUS-02019,prd-0151,19,EACH,42840,813960
ORD-2025-033786,2025-10-08,CUS-00467,prd-0151,2.5,CARTON,171360,428400.0
ORD-2025-033787,2025-10-08,CUS-01213,prd-0151,1.25,CARTON,171360,214200.0
ORD-2025-033789,2025-10-08,CUS-01975,prd-0153,17,EACH,24220,411740
ORD-2025-033814,2025-10-09,CUS-01446,prd-0047,0.6,CARTON,190600,114360.0
ORD-2025-033817,2025-10-09,CUS-00930,prd-0051,1.5,CARTON,172280,258420.0
ORD-2025-033820,2025-10-09,CUS-01963,prd-0062,0.08,CARTON,894500,71560.0
ORD-2025-033824,2025-10-09,CUS-02499,prd-0074,0.2,CARTON,383900,76780.0
ORD-2025-033826,2025-10-09,CUS-00507,prd-0077,6,EACH,31120,186720
ORD-2025-033827,2025-10-09,CUS-01250,prd-0077,2,EACH,31120,62240
ORD-2025-033831,2025-10-09,CUS-01245,prd-0082,0.25,CARTON,368760,92190.0
ORD-2025-033834,2025-10-09,CUS-01276,prd-0084,0.25,CARTON,666240,166560.0
ORD-2025-033847,2025-10-09,CUS-00469,prd-0100,0.67,CARTON,498720,334142.4
ORD-2025-033856,2025-10-09,CUS-01613,prd-0121,7,EACH,26430,185010
ORD-2025-033866,2025-10-09,CUS-00467,prd-0143,2.08,CARTON,583680,1214054.4
ORD-2025-033870,2025-10-09,CUS-00911,prd-0150,1.5,CARTON,191400,287100.0
ORD-2025-033875,2025-10-09,CUS-01702,prd-0151,0.25,CARTON,171360,42840.0
ORD-2025-033880,2025-10-09,CUS-00872,prd-0156,11,EACH,58570,644270
ORD-2025-033882,2025-10-09,CUS-00891,prd-0165,9,EACH,23380,210420
ORD-2025-033892,2025-10-10,CUS-01509,prd-0037,2,EACH,25650,51300
ORD-2025-033897,2025-10-10,CUS-01843,prd-0055,7,EACH,16990,118930
ORD-2025-033900,2025-10-10,CUS-00997,prd-0057,0.9,CARTON,180400,162360.0
ORD-2025-033903,2025-10-10,CUS-01418,prd-0062,0.14,CARTON,894500,125230.00000000001
