TxnID,TxnDate,TxnType,WarehouseID,ProductID,QtyChange,Reference,EmployeeID
TXN-002836,2025-07-07,RECEIPT,WH-PHC,PRD-0117,65,PO-2025-02280,EMP-009
TXN-002837,2025-07-07,RECEIPT,WH-IBD,PRD-0139,76,PO-2025-02287,EMP-007
TXN-002838,2025-07-07,RECEIPT,WH-LAG2,PRD-0077,220,PO-2025-02308,EMP-031
TXN-002839,2025-07-07,RECEIPT,WH-PHC,PRD-0152,67,PO-2025-02325,EMP-024
TXN-002840,2025-07-08,RECEIPT,WH-LAG1,PRD-0048,107,PO-2025-02226,EMP-035
TXN-002841,2025-07-08,RECEIPT,WH-PHC,PRD-0010,22,PO-2025-02257,EMP-034
TXN-002842,2025-07-08,RECEIPT,WH-LAG1,PRD-0045,152,PO-2025-02299,EMP-040
TXN-002843,2025-07-08,RECEIPT,WH-ABJ,PRD-0094,29,PO-2025-02310,EMP-028
TXN-002844,2025-07-08,RECEIPT,WH-IBD,PRD-0111,103,PO-2025-02315,EMP-032
TXN-002845,2025-07-09,RECEIPT,WH-LAG1,PRD-0006,47,PO-2025-02184,EMP-030
TXN-002846,2025-07-09,RECEIPT,WH-PHC,PRD-0073,19,PO-2025-02238,EMP-009
TXN-002847,2025-07-09,RECEIPT,WH-LAG2,PRD-0121,183,PO-2025-02283,EMP-021
TXN-002848,2025-07-09,RECEIPT,WH-LAG2,PRD-0112,24,PO-2025-02316,EMP-021
TXN-002849,2025-07-09,RECEIPT,WH-ABJ,PRD-0142,112,PO-2025-02323,EMP-018
TXN-002850,2025-07-09,RECEIPT,WH-PHC,PRD-0169,70,PO-2025-02331,EMP-004
TXN-002851,2025-07-10,RECEIPT,WH-LAG1,PRD-0044,17,PO-2025-02224,EMP-015
TXN-002852,2025-07-10,RECEIPT,WH-LAG1,PRD-0052,31,PO-2025-02230,EMP-040
TXN-002853,2025-07-10,RECEIPT,WH-LAG2,PRD-0013,26,PO-2025-02258,EMP-011
TXN-002854,2025-07-10,RECEIPT,WH-LAG1,PRD-0020,145,PO-2025-02259,EMP-005
TXN-002855,2025-07-10,RECEIPT,WH-LAG2,PRD-0091,76,PO-2025-02276,EMP-011
TXN-002856,2025-07-10,RECEIPT,WH-PHC,PRD-0098,118,PO-2025-02312,EMP-024
TXN-002857,2025-07-10,RECEIPT,WH-ABJ,PRD-0143,64,PO-2025-02324,EMP-028
TXN-002858,2025-07-10,RECEIPT,WH-LAG2,PRD-0031,112,PO-2025-02339,EMP-021
TXN-002859,2025-07-10,RECEIPT,WH-LAG2,PRD-0058,37,PO-2025-02342,EMP-031
TXN-002860,2025-07-10,RECEIPT,WH-LAG2,PRD-0164,56,PO-2025-02366,EMP-006
TXN-002861,2025-07-11,RECEIPT,WH-LAG1,PRD-0072,123,PO-2025-02237,EMP-030
TXN-002862,2025-07-11,RECEIPT,WH-LAG2,PRD-0050,42,PO-2025-02267,EMP-016
TXN-002863,2025-07-11,RECEIPT,WH-ABJ,PRD-0076,102,PO-2025-02271,EMP-003
TXN-002864,2025-07-11,RECEIPT,WH-ABJ,PRD-0118,210,PO-2025-02281,EMP-038
TXN-002865,2025-07-11,RECEIPT,WH-LAG2,PRD-0008,48,PO-2025-02295,EMP-011
TXN-002866,2025-07-11,RECEIPT,WH-PHC,PRD-0163,73,PO-2025-02328,EMP-009
TXN-002867,2025-07-12,RECEIPT,WH-IBD,PRD-0003,21,PO-2025-02255,EMP-027
TXN-002868,2025-07-12,RECEIPT,WH-LAG1,PRD-0056,77,PO-2025-02268,EMP-030
TXN-002869,2025-07-12,RECEIPT,WH-LAG1,PRD-0047,118,PO-2025-02301,EMP-035
TXN-002870,2025-07-12,RECEIPT,WH-LAG1,PRD-0115,108,PO-2025-02319,EMP-025
TXN-002871,2025-07-12,RECEIPT,WH-ABJ,PRD-0161,450,PO-2025-02327,EMP-013
TXN-002872,2025-07-12,RECEIPT,WH-ABJ,PRD-0167,76,PO-2025-02329,EMP-008
TXN-002873,2025-07-12,RECEIPT,WH-LAG2,PRD-0018,69,PO-2025-02336,EMP-026
TXN-002874,2025-07-12,RECEIPT,WH-ABJ,PRD-0040,57,PO-2025-02340,EMP-003
TXN-002875,2025-07-12,RECEIPT,WH-IBD,PRD-0109,76,PO-2025-02355,EMP-017
TXN-002876,2025-07-13,RECEIPT,WH-LAG1,PRD-0041,111,PO-2025-02298,EMP-015
TXN-002877,2025-07-13,RECEIPT,WH-IBD,PRD-0154,50,PO-2025-02363,EMP-037
TXN-002878,2025-07-14,RECEIPT,WH-ABJ,PRD-0019,102,PO-2025-02221,EMP-013
TXN-002879,2025-07-14,RECEIPT,WH-ABJ,PRD-0057,141,PO-2025-02231,EMP-023
TXN-002880,2025-07-14,RECEIPT,WH-PHC,PRD-0026,56,PO-2025-02261,EMP-034
TXN-002881,2025-07-14,RECEIPT,WH-PHC,PRD-0125,273,PO-2025-02321,EMP-009
TXN-002882,2025-07-14,RECEIPT,WH-IBD,PRD-0160,172,PO-2025-02326,EMP-002
TXN-002883,2025-07-14,RECEIPT,WH-PHC,PRD-0168,26,PO-2025-02330,EMP-039
TXN-002884,2025-07-14,RECEIPT,WH-LAG1,PRD-0031,186,PO-2025-02338,EMP-030
TXN-002885,2025-07-14,RECEIPT,WH-PHC,PRD-0058,55,PO-2025-02343,EMP-024
TXN-002886,2025-07-14,RECEIPT,WH-ABJ,PRD-0077,217,PO-2025-02346,EMP-013
TXN-002887,2025-07-14,RECEIPT,WH-ABJ,PRD-0103,83,PO-2025-02351,EMP-023
TXN-002888,2025-07-15,RECEIPT,WH-LAG2,PRD-0078,91,PO-2025-02272,EMP-006
TXN-002889,2025-07-15,RECEIPT,WH-LAG1,PRD-0099,43,PO-2025-02278,EMP-030
TXN-002890,2025-07-15,RECEIPT,WH-LAG1,PRD-0009,42,PO-2025-02296,EMP-015
TXN-002891,2025-07-15,RECEIPT,WH-ABJ,PRD-0063,91,PO-2025-02344,EMP-033
TXN-002892,2025-07-15,RECEIPT,WH-PHC,PRD-0103,82,PO-2025-02352,EMP-009
TXN-002893,2025-07-15,RECEIPT,WH-LAG2,PRD-0130,49,PO-2025-02359,EMP-006
TXN-002894,2025-07-15,RECEIPT,WH-ABJ,PRD-0165,220,PO-2025-02367,EMP-038
TXN-002895,2025-07-16,RECEIPT,WH-LAG1,PRD-0026,113,PO-2025-02260,EMP-035
TXN-002896,2025-07-16,RECEIPT,WH-PHC,PRD-0076,68,PO-2025-02307,EMP-029
TXN-002897,2025-07-16,RECEIPT,WH-IBD,PRD-0128,65,PO-2025-02322,EMP-012
TXN-002898,2025-07-16,RECEIPT,WH-LAG2,PRD-0016,104,PO-2025-02334,EMP-026
TXN-002899,2025-07-16,TRANSFER_OUT,WH-LAG2,PRD-0084,-34,TRF-00108,EMP-011
TXN-002900,2025-07-16,TRANSFER_IN,WH-IBD,PRD-0084,34,TRF-00108,EMP-032
TXN-002901,2025-07-17,RECEIPT,WH-LAG1,PRD-0003,36,PO-2025-02254,EMP-025
TXN-002902,2025-07-17,RECEIPT,WH-ABJ,PRD-0113,119,PO-2025-02318,EMP-028
TXN-002903,2025-07-17,RECEIPT,WH-LAG2,PRD-0007,86,PO-2025-02333,EMP-006
TXN-002904,2025-07-17,RECEIPT,WH-LAG1,PRD-0088,57,PO-2025-02349,EMP-020
TXN-002905,2025-07-17,RECEIPT,WH-IBD,PRD-0110,27,PO-2025-02356,EMP-007
TXN-002906,2025-07-17,RECEIPT,WH-LAG2,PRD-0156,112,PO-2025-02364,EMP-026
TXN-002907,2025-07-17,RECEIPT,WH-ABJ,PRD-0051,143,PO-2025-02380,EMP-033
TXN-002908,2025-07-17,RECEIPT,WH-ABJ,PRD-0059,74,PO-2025-02382,EMP-013
TXN-002909,2025-07-17,RECEIPT,WH-LAG1,PRD-0157,152,PO-2025-02403,EMP-005
TXN-002910,2025-07-18,RECEIPT,WH-LAG1,PRD-0065,123,PO-2025-02270,EMP-030
TXN-002911,2025-07-18,RECEIPT,WH-LAG1,PRD-0064,158,PO-2025-02303,EMP-025
TXN-002912,2025-07-18,RECEIPT,WH-LAG2,PRD-0076,66,PO-2025-02306,EMP-006
TXN-002913,2025-07-18,RECEIPT,WH-IBD,PRD-0113,112,PO-2025-02317,EMP-037
TXN-002914,2025-07-18,RECEIPT,WH-PHC,PRD-0118,186,PO-2025-02320,EMP-014
TXN-002915,2025-07-18,RECEIPT,WH-ABJ,PRD-0108,170,PO-2025-02354,EMP-028
TXN-002916,2025-07-18,RECEIPT,WH-LAG1,PRD-0138,182,PO-2025-02400,EMP-025
TXN-002917,2025-07-19,RECEIPT,WH-LAG2,PRD-0064,95,PO-2025-02269,EMP-016
TXN-002918,2025-07-19,RECEIPT,WH-LAG1,PRD-0091,147,PO-2025-02309,EMP-035
TXN-002919,2025-07-19,RECEIPT,WH-LAG1,PRD-0100,743,PO-2025-02313,EMP-005
TXN-002920,2025-07-19,RECEIPT,WH-LAG1,PRD-0107,56,PO-2025-02314,EMP-035
TXN-002921,2025-07-19,RECEIPT,WH-ABJ,PRD-0024,50,PO-2025-02337,EMP-028
TXN-002922,2025-07-19,RECEIPT,WH-PHC,PRD-0130,40,PO-2025-02360,EMP-019
TXN-002923,2025-07-20,RECEIPT,WH-LAG2,PRD-0090,849,PO-2025-02275,EMP-006
TXN-002924,2025-07-20,RECEIPT,WH-LAG2,PRD-0133,43,PO-2025-02361,EMP-016
TXN-002925,2025-07-20,RECEIPT,WH-LAG2,PRD-0161,264,PO-2025-02365,EMP-006
TXN-002926,2025-07-20,RECEIPT,WH-LAG2,PRD-0060,132,PO-2025-02384,EMP-011
TXN-002927,2025-07-21,RECEIPT,WH-LAG1,PRD-0010,38,PO-2025-02256,EMP-025
TXN-002928,2025-07-21,RECEIPT,WH-LAG2,PRD-0108,181,PO-2025-02353,EMP-001
TXN-002929,2025-07-21,RECEIPT,WH-LAG2,PRD-0114,20,PO-2025-02357,EMP-001
TXN-002930,2025-07-21,RECEIPT,WH-ABJ,PRD-0008,53,PO-2025-02369,EMP-003
TXN-002931,2025-07-21,RECEIPT,WH-LAG2,PRD-0011,83,PO-2025-02371,EMP-031
TXN-002932,2025-07-21,RECEIPT,WH-ABJ,PRD-0039,136,PO-2025-02377,EMP-028
TXN-002933,2025-07-21,RECEIPT,WH-PHC,PRD-0132,53,PO-2025-02399,EMP-039
TXN-002934,2025-07-21,TRANSFER_OUT,WH-LAG1,PRD-0170,-26,TRF-00109,EMP-005
TXN-002935,2025-07-21,TRANSFER_IN,WH-ABJ,PRD-0170,26,TRF-00109,EMP-003
TXN-002936,2025-07-22,RECEIPT,WH-LAG1,PRD-0060,193,PO-2025-02383,EMP-025
TXN-002937,2025-07-22,RECEIPT,WH-PHC,PRD-0069,21,PO-2025-02386,EMP-039
TXN-002938,2025-07-22,RECEIPT,WH-IBD,PRD-0116,56,PO-2025-02395,EMP-017
TXN-002939,2025-07-22,RECEIPT,WH-LAG1,PRD-0127,82,PO-2025-02396,EMP-015
TXN-002940,2025-07-22,TRANSFER_OUT,WH-LAG1,PRD-0067,-35,TRF-00110,EMP-040
TXN-002941,2025-07-22,TRANSFER_IN,WH-LAG2,PRD-0067,35,TRF-00110,EMP-006
TXN-002942,2025-07-23,RECEIPT,WH-LAG2,PRD-0048,55,PO-2025-02341,EMP-016
TXN-002943,2025-07-23,RECEIPT,WH-LAG2,PRD-0111,86,PO-2025-02394,EMP-001
TXN-002944,2025-07-24,RECEIPT,WH-LAG2,PRD-0154,67,PO-2025-02362,EMP-031
TXN-002945,2025-07-24,RECEIPT,WH-LAG2,PRD-0139,76,PO-2025-02401,EMP-006
TXN-002946,2025-07-24,RECEIPT,WH-LAG1,PRD-0155,73,PO-2025-02424,EMP-020
TXN-002947,2025-07-24,RECEIPT,WH-LAG2,PRD-0157,77,PO-2025-02425,EMP-016
TXN-002948,2025-07-25,RECEIPT,WH-PHC,PRD-0074,55,PO-2025-02389,EMP-004
TXN-002949,2025-07-25,RECEIPT,WH-PHC,PRD-0128,91,PO-2025-02397,EMP-009
TXN-002950,2025-07-25,RECEIPT,WH-LAG2,PRD-0131,79,PO-2025-02398,EMP-026
TXN-002951,2025-07-26,RECEIPT,WH-PHC,PRD-0064,76,PO-2025-02304,EMP-034
TXN-002952,2025-07-26,RECEIPT,WH-PHC,PRD-0013,26,PO-2025-02372,EMP-024
TXN-002953,2025-07-26,RECEIPT,WH-LAG2,PRD-0014,16,PO-2025-02373,EMP-016
TXN-002954,2025-07-26,RECEIPT,WH-ABJ,PRD-0041,61,PO-2025-02378,EMP-008
TXN-002955,2025-07-26,RECEIPT,WH-PHC,PRD-0050,48,PO-2025-02379,EMP-009
TXN-002956,2025-07-26,RECEIPT,WH-LAG2,PRD-0147,55,PO-2025-02422,EMP-021
TXN-002957,2025-07-27,RECEIPT,WH-LAG2,PRD-0046,52,PO-2025-02300,EMP-036
TXN-002958,2025-07-27,RECEIPT,WH-PHC,PRD-0025,43,PO-2025-02376,EMP-019
TXN-002959,2025-07-27,RECEIPT,WH-ABJ,PRD-0022,25,PO-2025-02406,EMP-023
TXN-002960,2025-07-27,RECEIPT,WH-LAG2,PRD-0081,78,PO-2025-02417,EMP-006
TXN-002961,2025-07-28,RECEIPT,WH-LAG2,PRD-0009,31,PO-2025-02370,EMP-026
TXN-002962,2025-07-28,RECEIPT,WH-ABJ,PRD-0016,149,PO-2025-02374,EMP-023
TXN-002963,2025-07-28,RECEIPT,WH-LAG2,PRD-0085,107,PO-2025-02390,EMP-006
TXN-002964,2025-07-28,RECEIPT,WH-ABJ,PRD-0098,219,PO-2025-02392,EMP-038
TXN-002965,2025-07-28,RECEIPT,WH-ABJ,PRD-0144,59,PO-2025-02402,EMP-013
TXN-002966,2025-07-28,RECEIPT,WH-LAG1,PRD-0053,34,PO-2025-02412,EMP-035
TXN-002967,2025-07-28,RECEIPT,WH-PHC,PRD-0077,231,PO-2025-02415,EMP-014
TXN-002968,2025-07-28,RECEIPT,WH-LAG1,PRD-0140,60,PO-2025-02421,EMP-015
TXN-002969,2025-07-29,RECEIPT,WH-PHC,PRD-0006,26,PO-2025-02368,EMP-029
TXN-002970,2025-07-29,RECEIPT,WH-IBD,PRD-0011,85,PO-2025-02404,EMP-022
TXN-002971,2025-07-29,RECEIPT,WH-PHC,PRD-0016,137,PO-2025-02405,EMP-014
TXN-002972,2025-07-30,RECEIPT,WH-LAG1,PRD-0085,146,PO-2025-02348,EMP-025
TXN-002973,2025-07-30,RECEIPT,WH-PHC,PRD-0090,988,PO-2025-02350,EMP-039
TXN-002974,2025-07-30,RECEIPT,WH-ABJ,PRD-0045,76,PO-2025-02410,EMP-028
TXN-002975,2025-07-31,RECEIPT,WH-IBD,PRD-0017,46,PO-2025-02335,EMP-017
TXN-002976,2025-07-31,RECEIPT,WH-PHC,PRD-0107,27,PO-2025-02393,EMP-014
TXN-002977,2025-07-31,RECEIPT,WH-LAG2,PRD-0109,84,PO-2025-02419,EMP-016
TXN-002978,2025-07-31,ADJUSTMENT,WH-LAG1,PRD-0078,-3,EXPIRY,EMP-030
TXN-002979,2025-07-31,ADJUSTMENT,WH-LAG1,PRD-0098,-6,EXPIRY,EMP-035
TXN-002980,2025-07-31,ADJUSTMENT,WH-LAG1,PRD-0034,-1,EXPIRY,EMP-040
TXN-002981,2025-07-31,ADJUSTMENT,WH-LAG1,PRD-0148,-1,SHRINKAGE,EMP-015
TXN-002982,2025-07-31,ADJUSTMENT,WH-LAG1,PRD-0065,-2,EXPIRY,EMP-020
TXN-002983,2025-07-31,ADJUSTMENT,WH-LAG1,PRD-0158,-1,SHRINKAGE,EMP-020
TXN-002984,2025-07-31,ADJUSTMENT,WH-LAG1,PRD-0038,-2,EXPIRY,EMP-010
TXN-002985,2025-07-31,ADJUSTMENT,WH-LAG2,PRD-0114,-2,DAMAGE,EMP-001
TXN-002986,2025-07-31,ADJUSTMENT,WH-LAG2,PRD-0029,-1,EXPIRY,EMP-016
TXN-002987,2025-07-31,ADJUSTMENT,WH-LAG2,PRD-0076,-1,EXPIRY,EMP-016
TXN-002988,2025-07-31,ADJUSTMENT,WH-LAG2,PRD-0024,-2,DAMAGE,EMP-021
TXN-002989,2025-07-31,ADJUSTMENT,WH-LAG2,PRD-0126,-1,DAMAGE,EMP-036
TXN-002990,2025-07-31,ADJUSTMENT,WH-LAG2,PRD-0153,-2,EXPIRY,EMP-001
TXN-002991,2025-07-31,ADJUSTMENT,WH-LAG2,PRD-0016,-1,DAMAGE,EMP-011
TXN-002992,2025-07-31,ADJUSTMENT,WH-IBD,PRD-0070,-1,DAMAGE,EMP-032
TXN-002993,2025-07-31,ADJUSTMENT,WH-IBD,PRD-0026,-2,EXPIRY,EMP-022
TXN-002994,2025-07-31,ADJUSTMENT,WH-IBD,PRD-0101,-1,SHRINKAGE,EMP-007
TXN-002995,2025-07-31,ADJUSTMENT,WH-IBD,PRD-0004,-3,SHRINKAGE,EMP-037
TXN-002996,2025-07-31,ADJUSTMENT,WH-IBD,PRD-0062,-2,SHRINKAGE,EMP-037
TXN-002997,2025-07-31,ADJUSTMENT,WH-IBD,PRD-0156,-4,SHRINKAGE,EMP-022
TXN-002998,2025-07-31,ADJUSTMENT,WH-IBD,PRD-0036,-1,EXPIRY,EMP-027
TXN-002999,2025-07-31,ADJUSTMENT,WH-IBD,PRD-0098,-1,DAMAGE,EMP-002
TXN-003000,2025-07-31,ADJUSTMENT,WH-ABJ,PRD-0021,-2,SHRINKAGE,EMP-013
TXN-003001,2025-07-31,ADJUSTMENT,WH-ABJ,PRD-0035,-1,DAMAGE,EMP-038
TXN-003002,2025-07-31,ADJUSTMENT,WH-ABJ,PRD-0068,-1,EXPIRY,EMP-033
TXN-003003,2025-07-31,ADJUSTMENT,WH-ABJ,PRD-0099,-2,DAMAGE,EMP-023
TXN-003004,2025-07-31,ADJUSTMENT,WH-PHC,PRD-0003,-1,DAMAGE,EMP-024
TXN-003005,2025-07-31,ADJUSTMENT,WH-PHC,PRD-0027,-2,EXPIRY,EMP-009
TXN-003006,2025-07-31,ADJUSTMENT,WH-PHC,PRD-0132,-2,EXPIRY,EMP-024
TXN-003007,2025-07-31,ADJUSTMENT,WH-PHC,PRD-0099,-1,SHRINKAGE,EMP-024
TXN-003008,2025-08-01,RECEIPT,WH-LAG2,PRD-0118,140,PO-2025-02358,EMP-026
TXN-003009,2025-08-01,RECEIPT,WH-LAG1,PRD-0025,76,PO-2025-02375,EMP-030
TXN-003010,2025-08-01,RECEIPT,WH-LAG2,PRD-0106,31,PO-2025-02418,EMP-001
TXN-003011,2025-08-01,RECEIPT,WH-LAG2,PRD-0126,39,PO-2025-02420,EMP-036
TXN-003012,2025-08-01,RECEIPT,WH-LAG2,PRD-0149,19,PO-2025-02423,EMP-026
TXN-003013,2025-08-01,RECEIPT,WH-LAG2,PRD-0155,46,PO-2025-02463,EMP-011
TXN-003014,2025-08-02,RECEIPT,WH-PHC,PRD-0070,40,PO-2025-02345,EMP-029
TXN-003015,2025-08-02,RECEIPT,WH-ABJ,PRD-0072,56,PO-2025-02387,EMP-003
TXN-003016,2025-08-02,RECEIPT,WH-IBD,PRD-0088,51,PO-2025-02391,EMP-027
TXN-003017,2025-08-02,RECEIPT,WH-ABJ,PRD-0011,86,PO-2025-02431,EMP-008
TXN-003018,2025-08-02,RECEIPT,WH-LAG1,PRD-0035,150,PO-2025-02435,EMP-035
TXN-003019,2025-08-02,RECEIPT,WH-LAG2,PRD-0151,380,PO-2025-02462,EMP-026
TXN-003020,2025-08-03,RECEIPT,WH-LAG2,PRD-0074,80,PO-2025-02414,EMP-031
TXN-003021,2025-08-03,RECEIPT,WH-LAG2,PRD-0039,104,PO-2025-02436,EMP-021
TXN-003022,2025-08-03,RECEIPT,WH-LAG2,PRD-0068,119,PO-2025-02440,EMP-031
TXN-003023,2025-08-03,RECEIPT,WH-LAG2,PRD-0165,141,PO-2025-02467,EMP-016
TXN-003024,2025-08-03,TRANSFER_OUT,WH-LAG1,PRD-0123,-14,TRF-00111,EMP-030
TXN-003025,2025-08-03,TRANSFER_IN,WH-LAG2,PRD-0123,14,TRF-00111,EMP-006
TXN-003026,2025-08-04,RECEIPT,WH-PHC,PRD-0035,67,PO-2025-02408,EMP-029
TXN-003027,2025-08-04,RECEIPT,WH-PHC,PRD-0037,84,PO-2025-02409,EMP-014
TXN-003028,2025-08-04,RECEIPT,WH-ABJ,PRD-0160,206,PO-2025-02426,EMP-008
TXN-003029,2025-08-04,RECEIPT,WH-LAG1,PRD-0079,103,PO-2025-02441,EMP-025
TXN-003030,2025-08-04,RECEIPT,WH-LAG2,PRD-0082,76,PO-2025-02444,EMP-031
TXN-003031,2025-08-04,RECEIPT,WH-LAG1,PRD-0129,22,PO-2025-02458,EMP-030
TXN-003032,2025-08-04,RECEIPT,WH-PHC,PRD-0156,132,PO-2025-02464,EMP-004
TXN-003033,2025-08-05,RECEIPT,WH-ABJ,PRD-0005,99,PO-2025-02332,EMP-038
TXN-003034,2025-08-05,RECEIPT,WH-ABJ,PRD-0110,34,PO-2025-02454,EMP-018
TXN-003035,2025-08-06,RECEIPT,WH-LAG1,PRD-0080,146,PO-2025-02347,EMP-015
TXN-003036,2025-08-06,RECEIPT,WH-LAG1,PRD-0062,232,PO-2025-02439,EMP-020
TXN-003037,2025-08-06,RECEIPT,WH-LAG2,PRD-0097,28,PO-2025-02449,EMP-026
TXN-003038,2025-08-06,RECEIPT,WH-ABJ,PRD-0146,46,PO-2025-02461,EMP-033
TXN-003039,2025-08-06,RECEIPT,WH-LAG2,PRD-0160,166,PO-2025-02465,EMP-021
TXN-003040,2025-08-06,TRANSFER_OUT,WH-LAG1,PRD-0023,-29,TRF-00112,EMP-005
TXN-003041,2025-08-06,TRANSFER_IN,WH-PHC,PRD-0023,29,TRF-00112,EMP-009
TXN-003042,2025-08-07,RECEIPT,WH-LAG1,PRD-0007,209,PO-2025-02429,EMP-030
TXN-003043,2025-08-07,RECEIPT,WH-ABJ,PRD-0020,115,PO-2025-02433,EMP-018
TXN-003044,2025-08-07,RECEIPT,WH-ABJ,PRD-0127,61,PO-2025-02457,EMP-023
TXN-003045,2025-08-07,RECEIPT,WH-LAG1,PRD-0166,313,PO-2025-02495,EMP-040
TXN-003046,2025-08-08,RECEIPT,WH-ABJ,PRD-0050,47,PO-2025-02411,EMP-008
TXN-003047,2025-08-08,RECEIPT,WH-IBD,PRD-0008,35,PO-2025-02430,EMP-027
TXN-003048,2025-08-08,RECEIPT,WH-LAG1,PRD-0145,214,PO-2025-02460,EMP-010
TXN-003049,2025-08-09,RECEIPT,WH-LAG2,PRD-0095,28,PO-2025-02448,EMP-026
TXN-003050,2025-08-10,RECEIPT,WH-LAG2,PRD-0001,44,PO-2025-02427,EMP-001
TXN-003051,2025-08-10,RECEIPT,WH-IBD,PRD-0098,117,PO-2025-02450,EMP-027
TXN-003052,2025-08-10,RECEIPT,WH-ABJ,PRD-0125,497,PO-2025-02456,EMP-033
TXN-003053,2025-08-10,RECEIPT,WH-PHC,PRD-0137,91,PO-2025-02459,EMP-009
TXN-003054,2025-08-10,RECEIPT,WH-ABJ,PRD-0083,205,PO-2025-02478,EMP-008
TXN-003055,2025-08-10,RECEIPT,WH-ABJ,PRD-0157,54,PO-2025-02491,EMP-008
TXN-003056,2025-08-11,RECEIPT,WH-PHC,PRD-0052,12,PO-2025-02381,EMP-039
TXN-003057,2025-08-11,RECEIPT,WH-ABJ,PRD-0066,8,PO-2025-02385,EMP-008
TXN-003058,2025-08-11,RECEIPT,WH-PHC,PRD-0078,103,PO-2025-02416,EMP-019
TXN-003059,2025-08-11,RECEIPT,WH-LAG1,PRD-0068,199,PO-2025-02476,EMP-025
TXN-003060,2025-08-11,RECEIPT,WH-LAG1,PRD-0084,244,PO-2025-02479,EMP-020
TXN-003061,2025-08-12,RECEIPT,WH-IBD,PRD-0074,68,PO-2025-02388,EMP-002
TXN-003062,2025-08-12,RECEIPT,WH-ABJ,PRD-0037,111,PO-2025-02471,EMP-008
TXN-003063,2025-08-12,RECEIPT,WH-LAG1,PRD-0142,187,PO-2025-02490,EMP-025
TXN-003064,2025-08-13,RECEIPT,WH-PHC,PRD-0161,352,PO-2025-02466,EMP-014
TXN-003065,2025-08-13,TRANSFER_OUT,WH-IBD,PRD-0111,-27,TRF-00113,EMP-032
TXN-003066,2025-08-13,TRANSFER_IN,WH-PHC,PRD-0111,27,TRF-00113,EMP-034
TXN-003067,2025-08-14,RECEIPT,WH-IBD,PRD-0001,44,PO-2025-02428,EMP-017
TXN-003068,2025-08-14,RECEIPT,WH-ABJ,PRD-0061,152,PO-2025-02438,EMP-028
TXN-003069,2025-08-14,RECEIPT,WH-LAG2,PRD-0022,26,PO-2025-02468,EMP-026
TXN-003070,2025-08-14,RECEIPT,WH-ABJ,PRD-0035,77,PO-2025-02470,EMP-028
TXN-003071,2025-08-14,RECEIPT,WH-LAG1,PRD-0120,243,PO-2025-02486,EMP-005
TXN-003072,2025-08-14,RECEIPT,WH-LAG1,PRD-0012,63,PO-2025-02497,EMP-035
TXN-003073,2025-08-14,RECEIPT,WH-LAG1,PRD-0077,436,PO-2025-02510,EMP-010
TXN-003074,2025-08-14,RECEIPT,WH-IBD,PRD-0105,30,PO-2025-02517,EMP-037
TXN-003075,2025-08-14,RECEIPT,WH-IBD,PRD-0151,491,PO-2025-02529,EMP-007
TXN-003076,2025-08-15,RECEIPT,WH-LAG1,PRD-0160,481,PO-2025-02492,EMP-020
TXN-003077,2025-08-15,RECEIPT,WH-IBD,PRD-0162,53,PO-2025-02493,EMP-007
TXN-003078,2025-08-15,RECEIPT,WH-LAG1,PRD-0163,82,PO-2025-02494,EMP-010
TXN-003079,2025-08-15,RECEIPT,WH-PHC,PRD-0004,173,PO-2025-02496,EMP-034
TXN-003080,2025-08-16,RECEIPT,WH-PHC,PRD-0023,58,PO-2025-02407,EMP-024
TXN-003081,2025-08-16,RECEIPT,WH-ABJ,PRD-0025,82,PO-2025-02434,EMP-033
TXN-003082,2025-08-16,RECEIPT,WH-LAG2,PRD-0120,155,PO-2025-02487,EMP-031
TXN-003083,2025-08-16,RECEIPT,WH-LAG2,PRD-0135,147,PO-2025-02489,EMP-026
TXN-003084,2025-08-16,TRANSFER_OUT,WH-LAG1,PRD-0150,-39,TRF-00114,EMP-020
TXN-003085,2025-08-16,TRANSFER_IN,WH-PHC,PRD-0150,39,TRF-00114,EMP-019
TXN-003086,2025-08-17,RECEIPT,WH-LAG1,PRD-0102,144,PO-2025-02452,EMP-025
TXN-003087,2025-08-17,RECEIPT,WH-PHC,PRD-0123,67,PO-2025-02455,EMP-004
TXN-003088,2025-08-17,RECEIPT,WH-PHC,PRD-0092,28,PO-2025-02514,EMP-034
TXN-003089,2025-08-17,RECEIPT,WH-PHC,PRD-0109,57,PO-2025-02518,EMP-004
TXN-003090,2025-08-17,RECEIPT,WH-LAG1,PRD-0165,312,PO-2025-02533,EMP-015
TXN-003091,2025-08-17,TRANSFER_OUT,WH-LAG1,PRD-0163,-28,TRF-00115,EMP-010
TXN-003092,2025-08-17,TRANSFER_IN,WH-LAG2,PRD-0163,28,TRF-00115,EMP-026
TXN-003093,2025-08-18,RECEIPT,WH-PHC,PRD-0066,9,PO-2025-02413,EMP-019
TXN-003094,2025-08-18,RECEIPT,WH-ABJ,PRD-0107,37,PO-2025-02453,EMP-003
TXN-003095,2025-08-18,RECEIPT,WH-PHC,PRD-0106,25,PO-2025-02483,EMP-039
TXN-003096,2025-08-18,RECEIPT,WH-LAG1,PRD-0108,380,PO-2025-02484,EMP-005
TXN-003097,2025-08-18,RECEIPT,WH-LAG1,PRD-0018,193,PO-2025-02499,EMP-025
